SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GNFC, EQ, 28-Nov-2022,607.2,606.9,616.4,603.55, 606.55,606.75,609.63,1094119,17682, 395448, 36.14
GODFRYPHLP, EQ, 28-Nov-2022,1741.05,1749.8,1794.75,1730.05, 1760.00,1742.05,1766.92,85453,8274, 18041, 21.11
GODREJAGRO, EQ, 28-Nov-2022,468.85,468.75,487.2,466.95, 483.90,484.15,482.03,227744,9286, 124527, 54.68
GODREJCP, EQ, 28-Nov-2022,859.35,859.95,860.95,852.1, 855.00,854.05,855.27,697065,29478, 436923, 62.68
GODREJIND, EQ, 28-Nov-2022,429.6,429.95,449.9,428.2, 449.50,447.85,443.63,607210,19236, 343897, 56.64
GODREJPROP, EQ, 28-Nov-2022,1287.45,1288.0,1302.9,1282.05, 1290.25,1291.95,1293.07,398068,20873, 124277, 31.22
GPPL, EQ, 28-Nov-2022,90.05,90.05,93.25,90.0, 90.80,91.1,91.3,2111237,11421, 1449120, 68.64
GRANULES, EQ, 28-Nov-2022,356.6,359.85,364.0,353.5, 356.70,356.35,358.7,825698,10358, 268710, 32.54
GRAPHITE, EQ, 28-Nov-2022,380.45,379.0,387.7,375.1, 376.95,377.0,381.0,492804,10500, 189046, 38.36
GRASIM, EQ, 28-Nov-2022,1735.15,1723.25,1743.95,1713.55, 1717.00,1716.95,1725.14,408790,16747, 154127, 37.70
GREAVESCOT, EQ, 28-Nov-2022,148.4,148.7,150.0,147.2, 148.00,147.85,148.55,979211,8391, 548685, 56.03
GREENLAM, EQ, 28-Nov-2022,331.1,336.8,342.0,325.0, 328.15,328.5,331.57,45884,2253, 24232, 52.81
GREENPLY, EQ, 28-Nov-2022,159.65,161.95,164.05,159.5, 162.00,162.35,162.22,143365,4342, 87021, 60.70
GRINDWELL, EQ, 28-Nov-2022,1931.95,1940.0,1946.85,1883.0, 1939.00,1931.9,1909.88,74391,14706, 39394, 52.96
GRSE, EQ, 28-Nov-2022,490.85,491.4,506.1,487.1, 492.00,495.95,498.4,1496312,30065, 248795, 16.63
GSFC, EQ, 28-Nov-2022,132.35,132.1,136.45,132.1, 134.40,134.6,134.81,3963160,19229, 2098280, 52.94
GSPL, EQ, 28-Nov-2022,278.8,279.0,280.1,270.0, 273.00,272.75,274.21,2635466,28705, 911246, 34.58
GTPL, EQ, 28-Nov-2022,145.85,145.8,148.95,138.65, 145.00,145.6,145.79,36419,877, 21303, 58.49
GUJALKALI, EQ, 28-Nov-2022,787.25,790.0,804.45,787.0, 798.00,797.75,799.02,92312,4601, 34939, 37.85
GUJGASLTD, EQ, 28-Nov-2022,492.1,492.55,508.65,492.0, 504.00,504.25,501.48,1627936,25733, 756481, 46.47
GULFOILLUB, EQ, 28-Nov-2022,439.6,440.0,449.9,440.0, 444.00,443.4,446.19,49012,3883, 29281, 59.74
HAL, EQ, 28-Nov-2022,2731.55,2740.7,2772.2,2733.2, 2763.00,2762.55,2758.59,754302,33982, 299716, 39.73
HAPPSTMNDS, EQ, 28-Nov-2022,948.4,950.7,958.65,944.1, 948.45,948.1,950.32,156524,11583, 75585, 48.29
HATHWAY, EQ, 28-Nov-2022,16.2,16.25,16.75,16.2, 16.35,16.3,16.45,2522770,4289, 1356030, 53.75
HATSUN, EQ, 28-Nov-2022,908.3,912.85,919.45,898.0, 900.50,901.5,910.5,21787,3502, 11268, 51.72
HAVELLS, EQ, 28-Nov-2022,1246.5,1245.0,1248.9,1218.5, 1221.50,1221.55,1231.29,684369,36610, 350421, 51.20
HCC, EQ, 28-Nov-2022,16.65,16.8,17.95,16.7, 17.35,17.4,17.56,45399405,22724, 18009205, 39.67
HCG, EQ, 28-Nov-2022,306.8,310.0,314.15,303.6, 307.40,305.6,306.75,229922,5306, 183915, 79.99
HCLTECH, EQ, 28-Nov-2022,1128.2,1125.0,1132.75,1117.0, 1118.25,1118.8,1124.85,2368293,76589, 1600950, 67.60
HDFC, EQ, 28-Nov-2022,2681.35,2650.0,2672.0,2635.9, 2658.50,2658.7,2653.08,2152483,70598, 1462683, 67.95
HDFCAMC, EQ, 28-Nov-2022,2162.95,2167.0,2171.0,2145.75, 2163.00,2166.25,2162.47,266081,8006, 184661, 69.40
HDFCBANK, EQ, 28-Nov-2022,1617.65,1602.9,1607.45,1594.05, 1600.50,1600.25,1600.57,8052990,165436, 5841703, 72.54
HDFCLIFE, EQ, 28-Nov-2022,586.6,584.7,593.0,582.15, 585.10,586.0,588.15,5799007,93793, 3942905, 67.99
HEG, EQ, 28-Nov-2022,1021.3,1019.0,1046.9,1018.95, 1026.00,1030.5,1034.23,231593,12255, 83019, 35.85
HEIDELBERG, EQ, 28-Nov-2022,195.5,195.25,199.25,194.8, 198.50,198.1,196.58,512759,5544, 351929, 68.63
HEMIPROP, EQ, 28-Nov-2022,97.85,98.0,99.75,97.25, 97.70,97.65,98.33,616197,4196, 312131, 50.65
HERANBA, EQ, 28-Nov-2022,520.65,520.65,539.35,520.65, 534.15,534.65,533.5,61268,4206, 29868, 48.75
HERITGFOOD, EQ, 28-Nov-2022,318.15,319.05,327.5,319.05, 323.95,323.5,321.91,101320,2016, 85789, 84.67
HEROMOTOCO, EQ, 28-Nov-2022,2708.15,2719.95,2804.0,2712.05, 2773.10,2783.5,2774.49,1223958,95175, 478249, 39.07
HESTERBIO, EQ, 28-Nov-2022,1940.4,1940.4,1950.15,1917.9, 1925.00,1927.85,1928.17,1298,385, 970, 74.73
HFCL, EQ, 28-Nov-2022,80.25,81.5,82.35,80.1, 80.40,80.4,81.09,12305268,22626, 3993788, 32.46
HGINFRA, EQ, 28-Nov-2022,591.8,599.0,599.0,587.0, 594.50,594.7,595.29,62680,5009, 30225, 48.22
HIKAL, EQ, 28-Nov-2022,344.95,346.0,359.8,344.15, 355.90,356.55,354.51,388684,11181, 140450, 36.13
HIL, EQ, 28-Nov-2022,2588.45,2604.95,2630.0,2595.0, 2610.00,2601.3,2606.37,4395,1141, 2637, 60.00
HIMATSEIDE, EQ, 28-Nov-2022,93.4,94.9,95.75,93.6, 95.20,95.15,94.81,229001,3232, 125380, 54.75
HINDALCO, EQ, 28-Nov-2022,440.65,435.0,436.5,429.0, 431.20,431.15,431.37,5613201,75873, 1758114, 31.32
HINDCOPPER, EQ, 28-Nov-2022,114.6,114.0,114.9,112.8, 114.00,114.5,113.78,1816414,10440, 585658, 32.24
HINDOILEXP, EQ, 28-Nov-2022,140.1,140.8,142.3,139.1, 140.00,139.95,140.53,230346,3499, 116840, 50.72
HINDPETRO, EQ, 28-Nov-2022,226.05,228.0,239.5,228.0, 238.80,238.5,236.99,11274525,61700, 6004512, 53.26
HINDUNILVR, EQ, 28-Nov-2022,2537.45,2527.0,2542.5,2521.8, 2526.00,2525.2,2527.43,830905,49281, 598327, 72.01
HINDZINC, EQ, 28-Nov-2022,297.1,297.1,301.95,296.4, 300.60,301.1,299.92,576400,9828, 332755, 57.73
HOMEFIRST, EQ, 28-Nov-2022,720.15,725.0,725.0,708.1, 716.80,718.0,719.4,131805,16131, 103645, 78.64
HONAUT, EQ, 28-Nov-2022,42396.55,42529.3,42529.3,41111.0, 41310.00,41311.7,41665.97,5235,3584, 1452, 27.74
HSCL, EQ, 28-Nov-2022,102.9,103.4,105.45,101.85, 102.90,102.5,103.33,2615055,15139, 1202582, 45.99
HUDCO, EQ, 28-Nov-2022,49.7,49.95,52.4,49.55, 49.60,49.8,50.98,19340450,39873, 5900500, 30.51
HUHTAMAKI, EQ, 28-Nov-2022,186.3,186.35,191.8,181.6, 186.50,186.0,187.14,130338,5720, 67906, 52.10
IBREALEST, EQ, 28-Nov-2022,81.7,82.0,84.9,81.75, 83.75,84.0,83.73,9568131,30777, 2995266, 31.30
IBULHSGFIN, EQ, 28-Nov-2022,138.15,137.6,145.8,137.1, 143.00,143.1,142.91,32390728,110582, 5091360, 15.72
ICICIBANK, EQ, 28-Nov-2022,930.3,924.0,943.8,923.95, 936.25,937.4,937.26,9381474,176335, 6880685, 73.34
ICICIGI, EQ, 28-Nov-2022,1159.35,1162.5,1173.4,1153.6, 1157.50,1158.8,1157.52,1132220,36155, 849169, 75.00
ICICIPRULI, EQ, 28-Nov-2022,452.1,454.3,459.9,452.75, 455.65,455.15,456.66,5207226,91249, 3882241, 74.55
ICIL, EQ, 28-Nov-2022,134.5,135.0,138.3,134.55, 136.60,136.6,136.47,201191,3023, 112505, 55.92
ICRA, EQ, 28-Nov-2022,4288.5,4340.0,4340.0,4210.25, 4240.00,4241.05,4285.9,3556,906, 1807, 50.82
IDBI, EQ, 28-Nov-2022,50.95,51.5,53.85,51.05, 53.70,52.85,52.19,22562817,32918, 9553724, 42.34
IDEA, EQ, 28-Nov-2022,8.05,8.1,8.15,8.0, 8.10,8.05,8.08,47234426,81755, 28025615, 59.33
IDFC, EQ, 28-Nov-2022,80.2,80.2,83.75,80.1, 82.30,82.3,82.44,13082818,51598, 3754558, 28.70
IDFCFIRSTB, EQ, 28-Nov-2022,58.05,58.05,59.7,57.65, 58.75,58.8,58.71,39638632,67107, 12125621, 30.59
IEX, EQ, 28-Nov-2022,150.35,150.9,150.9,146.35, 147.95,148.05,148.0,14305841,82334, 4908260, 34.31
IFBIND, EQ, 28-Nov-2022,976.15,980.5,983.4,963.05, 971.90,968.75,971.3,25237,4612, 7626, 30.22
IFCI, EQ, 28-Nov-2022,13.15,13.25,14.15,13.15, 13.50,13.4,13.65,19710377,14583, 5837995, 29.62
IGL, EQ, 28-Nov-2022,430.6,430.0,449.6,429.0, 443.05,443.55,441.95,4836920,62991, 1951759, 40.35
IGPL, EQ, 28-Nov-2022,524.45,527.5,544.8,526.75, 533.00,533.55,536.71,38022,2938, 17891, 47.05
IIFLSEC, EQ, 28-Nov-2022,68.15,68.05,69.35,68.05, 68.70,68.6,68.6,230911,3084, 113163, 49.01
IIFLWAM, EQ, 28-Nov-2022,1771.25,1756.0,1809.3,1756.0, 1792.00,1796.9,1776.63,22473,3303, 16582, 73.79
IMFA, EQ, 28-Nov-2022,238.4,237.0,243.45,236.3, 240.50,239.95,240.01,45354,1820, 26065, 57.47
INDHOTEL, EQ, 28-Nov-2022,322.0,321.85,327.0,319.3, 325.90,325.85,325.19,6391422,44079, 4133938, 64.68
INDIACEM, EQ, 28-Nov-2022,240.95,241.8,245.55,239.35, 240.85,240.95,241.31,2908624,16643, 1091971, 37.54
INDIAGLYCO, EQ, 28-Nov-2022,765.0,765.0,776.45,765.0, 767.00,769.05,771.0,33450,1953, 22350, 66.82
INDIAMART, EQ, 28-Nov-2022,4379.6,4398.85,4467.85,4356.3, 4415.00,4405.7,4419.01,60592,7577, 12816, 21.15
INDIANB, EQ, 28-Nov-2022,271.95,271.95,275.35,267.2, 273.30,272.6,271.87,1666315,27383, 672436, 40.35
INDIGO, EQ, 28-Nov-2022,1906.95,1916.5,1952.0,1906.1, 1921.00,1913.3,1931.79,819638,37472, 193011, 23.55
INDIGOPNTS, EQ, 28-Nov-2022,1318.85,1325.45,1348.0,1325.0, 1339.00,1338.8,1336.53,61413,7456, 24233, 39.46
INDOCO, EQ, 28-Nov-2022,402.5,402.95,407.95,392.05, 393.50,396.1,401.72,65003,4796, 30794, 47.37
INDUSINDBK, EQ, 28-Nov-2022,1187.1,1180.0,1205.45,1178.7, 1195.10,1197.85,1193.83,2846018,69103, 1522431, 53.49
INDUSTOWER, EQ, 28-Nov-2022,203.1,203.95,205.7,202.45, 204.00,203.3,204.02,1095793,10893, 582823, 53.19
INEOSSTYRO, EQ, 28-Nov-2022,782.95,789.15,795.85,782.9, 794.00,791.4,790.2,17090,1787, 10389, 60.79
INFIBEAM, EQ, 28-Nov-2022,16.35,16.35,16.8,16.25, 16.35,16.4,16.53,4574597,4950, 2131426, 46.59
INFY, EQ, 28-Nov-2022,1635.65,1628.0,1653.5,1620.0, 1621.20,1623.4,1637.55,3825766,144926, 2086038, 54.53
INGERRAND, EQ, 28-Nov-2022,2214.35,2187.0,2250.0,2110.0, 2127.00,2131.35,2136.96,52817,10183, 22046, 41.74
INOXLEISUR, EQ, 28-Nov-2022,540.55,545.0,545.0,538.4, 539.65,541.2,541.08,265533,7612, 96930, 36.50
INOXWIND, EQ, 28-Nov-2022,119.65,121.25,122.0,119.1, 119.15,119.7,120.42,228425,4101, 100275, 43.90
INTELLECT, EQ, 28-Nov-2022,443.8,447.0,458.8,442.25, 457.40,457.0,453.78,523569,11155, 187745, 35.86
IOB, EQ, 28-Nov-2022,22.8,23.0,23.5,22.65, 22.95,22.9,23.05,13002142,17098, 3701132, 28.47
IOC, EQ, 28-Nov-2022,73.35,73.9,76.45,73.9, 75.95,76.2,75.6,40695313,110171, 18696282, 45.94
IOLCP, EQ, 28-Nov-2022,350.1,350.1,353.8,345.0, 347.20,346.2,349.62,99168,4498, 53540, 53.99
IPCALAB, EQ, 28-Nov-2022,869.05,873.55,880.0,858.0, 876.60,877.75,869.86,249828,11176, 109544, 43.85
IRB, EQ, 28-Nov-2022,250.05,250.0,263.4,249.45, 260.15,260.75,259.36,3980133,33672, 1422931, 35.75
IRCON, EQ, 28-Nov-2022,61.1,61.4,63.95,60.6, 61.10,61.7,62.3,29640375,64646, 6719271, 22.67
IRCTC, EQ, 28-Nov-2022,721.7,720.0,735.8,719.0, 724.70,725.9,728.99,1780538,37792, 444927, 24.99
IRFC, EQ, 28-Nov-2022,31.8,32.0,34.8,31.8, 33.50,33.55,33.66,321464637,323061, 63528252, 19.76
ISEC, EQ, 28-Nov-2022,523.35,526.85,532.1,517.4, 527.80,528.15,523.76,251305,12560, 136699, 54.40
ITC, EQ, 28-Nov-2022,340.3,340.0,341.75,338.75, 339.95,340.05,340.43,9902739,103017, 7507263, 75.81
ITDC, EQ, 28-Nov-2022,404.55,419.7,427.0,378.85, 387.10,385.1,400.97,1163021,28705, 229604, 19.74
ITDCEM, EQ, 28-Nov-2022,118.2,117.1,122.9,117.1, 121.95,121.75,120.53,1064014,8708, 571881, 53.75
ITI, EQ, 28-Nov-2022,111.35,111.25,117.4,111.25, 114.80,115.2,115.17,1621289,15866, 493841, 30.46
J&KBANK, EQ, 28-Nov-2022,47.1,47.5,47.6,46.05, 46.40,46.45,46.68,7541650,12050, 2792741, 37.03
JAGRAN, EQ, 28-Nov-2022,71.5,72.0,72.2,70.7, 71.90,71.7,71.55,274680,2464, 185549, 67.55
JAICORPLTD, EQ, 28-Nov-2022,164.35,164.05,167.5,164.05, 164.80,165.2,165.59,1496022,12169, 308915, 20.65
JAMNAAUTO, EQ, 28-Nov-2022,105.8,106.25,108.75,105.75, 106.40,106.5,106.98,722359,5437, 364097, 50.40
JBCHEPHARM, EQ, 28-Nov-2022,2057.55,2060.0,2071.65,2022.25, 2027.00,2029.6,2032.66,33514,3044, 23120, 68.99
JBMA, EQ, 28-Nov-2022,425.25,426.0,432.05,423.0, 427.10,425.9,426.85,63141,5826, 29742, 47.10
JCHAC, EQ, 28-Nov-2022,1109.6,1115.15,1139.95,1112.8, 1125.00,1123.55,1128.65,11324,1864, 5719, 50.50
JINDALPOLY, EQ, 28-Nov-2022,861.6,864.5,883.95,859.75, 870.00,874.7,874.98,22672,2488, 9498, 41.89
JINDALSAW, EQ, 28-Nov-2022,92.1,92.2,94.05,92.1, 92.95,92.7,93.11,768858,5903, 352139, 45.80
JINDALSTEL, EQ, 28-Nov-2022,520.8,517.8,520.2,505.85, 507.05,507.2,509.44,2593511,35926, 800510, 30.87
JKCEMENT, EQ, 28-Nov-2022,3014.5,3039.0,3055.0,3003.25, 3020.00,3014.7,3028.69,143984,12061, 40287, 27.98
JKIL, EQ, 28-Nov-2022,276.15,277.55,281.05,276.0, 278.60,278.45,278.3,68304,2604, 33369, 48.85
JKLAKSHMI, EQ, 28-Nov-2022,665.2,665.5,681.7,664.95, 675.90,676.35,676.19,250310,11436, 102299, 40.87
JKPAPER, EQ, 28-Nov-2022,411.95,410.1,415.4,404.25, 408.00,406.7,409.34,763780,15786, 362834, 47.51
JKTYRE, EQ, 28-Nov-2022,172.95,174.0,196.8,173.45, 195.45,193.55,188.02,16105992,100011, 3176974, 19.73
JMCPROJECT, EQ, 28-Nov-2022,130.55,131.4,132.5,126.75, 129.00,128.95,129.42,462912,15079, 257605, 55.65
JMFINANCIL, EQ, 28-Nov-2022,73.55,73.5,77.45,73.5, 75.45,75.75,75.62,4208098,18588, 2030365, 48.25
JPPOWER, EQ, 28-Nov-2022,7.45,7.45,7.75,7.4, 7.65,7.6,7.63,77448813,14140, 17499213, 22.59
JSL, EQ, 28-Nov-2022,176.55,176.0,179.35,173.4, 175.25,174.85,177.28,1748119,9492, 1405494, 80.40
JSLHISAR, EQ, 28-Nov-2022,339.1,339.5,343.9,333.25, 340.00,339.2,338.56,67379,2452, 35110, 52.11
JSWHL, EQ, 28-Nov-2022,4138.95,4170.95,4179.95,4127.8, 4157.95,4143.4,4157.76,417,191, 217, 52.04
JSWSTEEL, EQ, 28-Nov-2022,726.2,718.5,724.75,710.0, 716.10,715.65,715.17,2418509,35986, 715185, 29.57
JTEKTINDIA, EQ, 28-Nov-2022,142.6,144.2,149.0,142.65, 149.00,147.5,146.31,798791,10456, 366490, 45.88
JUBLFOOD, EQ, 28-Nov-2022,556.25,556.25,559.35,550.8, 553.15,553.05,555.11,1875927,40941, 766297, 40.85
JUBLINGREA, EQ, 28-Nov-2022,539.6,538.8,542.9,528.45, 532.45,533.0,533.58,237988,8511, 127767, 53.69
JUBLPHARMA, EQ, 28-Nov-2022,379.4,378.9,384.0,376.25, 380.75,381.7,379.94,70882,4271, 28753, 40.56
JUSTDIAL, EQ, 28-Nov-2022,588.4,587.3,594.9,585.55, 589.00,588.85,590.41,122691,5177, 46341, 37.77
JYOTHYLAB, EQ, 28-Nov-2022,194.85,194.15,197.95,194.15, 196.20,196.25,196.39,182802,4360, 88460, 48.39
KAJARIACER, EQ, 28-Nov-2022,1111.3,1109.0,1194.9,1105.9, 1176.00,1176.55,1160.28,553302,37737, 190585, 34.45
KALPATPOWR, EQ, 28-Nov-2022,513.85,515.8,532.5,514.0, 524.00,523.1,525.21,360998,16363, 210834, 58.40
KALYANKJIL, EQ, 28-Nov-2022,100.15,99.45,101.3,99.0, 99.30,99.85,100.34,1785912,11095, 531645, 29.77
KANSAINER, EQ, 28-Nov-2022,435.3,436.2,447.3,436.0, 445.00,444.4,443.55,404353,8512, 316960, 78.39
KARURVYSYA, EQ, 28-Nov-2022,103.0,103.5,104.8,101.9, 102.30,102.25,103.06,2552779,11447, 1039214, 40.71
KEC, EQ, 28-Nov-2022,417.55,416.0,422.8,413.55, 414.95,415.75,417.26,290199,7316, 164937, 56.84
KEI, EQ, 28-Nov-2022,1572.7,1570.0,1601.0,1560.0, 1599.00,1593.3,1583.18,87831,6718, 41178, 46.88
KIOCL, EQ, 28-Nov-2022,195.65,195.65,204.7,193.5, 199.45,200.55,200.1,84046,3728, 40063, 47.67
KIRIINDUS, EQ, 28-Nov-2022,504.7,504.0,512.0,493.75, 499.00,499.15,502.14,146794,5124, 67920, 46.27
KIRLOSENG, EQ, 28-Nov-2022,312.9,323.0,334.0,318.8, 326.00,327.45,327.06,651833,19555, 258857, 39.71
KIRLOSIND, EQ, 28-Nov-2022,1953.3,1948.0,1982.3,1948.0, 1958.00,1966.9,1967.35,4551,674, 3409, 74.91
KNRCON, EQ, 28-Nov-2022,251.6,250.0,262.95,248.8, 262.95,261.6,257.26,311286,7536, 182080, 58.49
KOLTEPATIL, EQ, 28-Nov-2022,312.95,313.55,315.5,308.1, 309.90,309.75,311.19,77749,3026, 35051, 45.08
KOTAKBANK, EQ, 28-Nov-2022,1928.4,1916.0,1942.95,1916.0, 1924.00,1928.15,1933.44,1564504,54455, 1018873, 65.12
KPITTECH, EQ, 28-Nov-2022,718.35,717.0,722.65,710.0, 715.30,714.9,716.93,648702,21334, 267888, 41.30
KPRMILL, EQ, 28-Nov-2022,562.0,562.0,571.45,554.0, 568.45,568.75,563.39,198619,9381, 88672, 44.64
KRBL, EQ, 28-Nov-2022,396.6,397.7,397.7,391.8, 393.00,393.45,394.04,263328,8002, 132669, 50.38
KSB, EQ, 28-Nov-2022,1911.0,1900.0,1945.0,1883.9, 1910.05,1926.55,1918.21,28141,3799, 12223, 43.43
KSCL, EQ, 28-Nov-2022,508.1,510.0,515.55,506.55, 509.40,509.85,510.44,103219,3249, 76193, 73.82
KSL, EQ, 28-Nov-2022,318.85,324.95,328.8,319.05, 325.25,326.0,325.84,35472,1844, 18893, 53.26
KTKBANK, EQ, 28-Nov-2022,144.3,144.85,147.95,144.2, 144.50,144.8,146.07,3131778,13228, 1145183, 36.57
L&TFH, EQ, 28-Nov-2022,86.9,87.4,90.35,87.0, 88.60,88.75,89.04,21715643,64442, 5213266, 24.01
LALPATHLAB, EQ, 28-Nov-2022,2428.05,2437.9,2447.7,2413.05, 2423.00,2424.05,2432.16,77715,7666, 24071, 30.97
LAOPALA, EQ, 28-Nov-2022,400.2,400.9,402.85,390.55, 394.00,394.9,395.56,337863,16276, 199144, 58.94
LAURUSLABS, EQ, 28-Nov-2022,455.2,455.0,457.9,449.95, 450.95,450.35,452.26,1241057,16234, 827566, 66.68
LAXMIMACH, EQ, 28-Nov-2022,13107.45,13111.0,13219.0,13028.6, 13100.00,13106.85,13116.66,2694,1023, 1423, 52.82
LEMONTREE, EQ, 28-Nov-2022,93.4,94.25,96.0,93.75, 94.55,94.85,94.94,2962132,26083, 1154581, 38.98
LICHSGFIN, EQ, 28-Nov-2022,383.25,382.0,391.3,381.65, 389.65,390.5,387.36,1614184,18203, 773030, 47.89
LINDEINDIA, EQ, 28-Nov-2022,3042.2,3051.2,3059.9,3028.4, 3034.50,3044.6,3038.64,89846,3433, 80821, 89.96
LT, EQ, 28-Nov-2022,2062.75,2064.35,2072.0,2052.0, 2065.05,2064.45,2063.16,1105372,82072, 652257, 59.01
LTI, EQ, 28-Nov-2022,4938.3,4930.0,5014.45,4907.0, 4936.00,4941.3,4967.18,288290,33905, 100635, 34.91
LTTS, EQ, 28-Nov-2022,3885.85,3875.0,3913.5,3829.45, 3854.70,3862.05,3884.69,138154,12939, 50547, 36.59
LUMAXIND, EQ, 28-Nov-2022,1890.8,1913.2,1980.0,1902.0, 1935.00,1932.35,1938.35,56938,9243, 24308, 42.69
LUPIN, EQ, 28-Nov-2022,719.75,719.75,734.9,715.15, 734.00,733.65,725.33,1247826,28910, 340470, 27.29
LUXIND, EQ, 28-Nov-2022,1694.75,1698.0,1705.0,1687.65, 1694.95,1691.95,1695.12,21994,3761, 12443, 56.57
LXCHEM, EQ, 28-Nov-2022,302.55,302.0,305.55,300.0, 301.00,301.1,302.7,307969,8155, 163711, 53.16
M&M, EQ, 28-Nov-2022,1260.8,1258.9,1272.0,1246.0, 1252.25,1250.7,1252.91,2126619,53678, 1279681, 60.17
M&MFIN, EQ, 28-Nov-2022,212.65,212.65,214.95,212.65, 214.70,214.6,214.06,1624245,18436, 722603, 44.49
MAHABANK, EQ, 28-Nov-2022,27.45,27.6,28.1,27.0, 27.30,27.3,27.43,22268756,23289, 6894235, 30.96
MAHINDCIE, EQ, 28-Nov-2022,291.25,291.8,297.3,288.3, 294.90,293.1,293.59,228950,5558, 101392, 44.29
MAHLIFE, EQ, 28-Nov-2022,367.2,366.05,377.9,363.25, 374.55,375.85,370.08,122296,5557, 47160, 38.56
MAHLOG, EQ, 28-Nov-2022,503.4,505.95,505.95,495.55, 499.00,498.95,500.43,27279,2467, 15347, 56.26
MAHSCOOTER, EQ, 28-Nov-2022,5247.65,5205.0,5237.7,5155.55, 5155.70,5166.35,5186.95,7032,3157, 5142, 73.12
MAHSEAMLES, EQ, 28-Nov-2022,387.25,389.0,403.0,382.0, 385.40,385.9,391.91,454218,13732, 228978, 50.41
MAITHANALL, EQ, 28-Nov-2022,931.1,938.2,938.2,927.0, 929.50,930.25,931.99,15022,1597, 8967, 59.69
MANAPPURAM, EQ, 28-Nov-2022,113.2,113.3,114.95,113.3, 114.05,114.1,114.18,4295768,19049, 1218155, 28.36
MARICO, EQ, 28-Nov-2022,486.25,484.1,489.7,481.5, 485.25,486.45,485.24,2225302,47494, 1389971, 62.46
MARKSANS, EQ, 28-Nov-2022,58.1,58.4,62.0,57.5, 59.75,59.85,60.46,5620329,22014, 2373261, 42.23
MARUTI, EQ, 28-Nov-2022,9019.5,9028.0,9104.1,8950.0, 8968.00,8985.4,9032.4,439956,46475, 249082, 56.62
MASFIN, EQ, 28-Nov-2022,846.5,846.5,858.7,830.1, 840.25,843.6,841.45,23358,3147, 10501, 44.96
MASTEK, EQ, 28-Nov-2022,1648.65,1662.0,1681.25,1646.0, 1660.00,1662.2,1667.56,54178,6427, 25522, 47.11
MATRIMONY, EQ, 28-Nov-2022,612.05,603.05,624.4,597.55, 620.00,618.55,611.97,11254,1802, 5425, 48.21
MAXHEALTH, EQ, 28-Nov-2022,431.05,432.65,444.8,429.5, 443.00,439.6,434.42,1945104,28699, 1405760, 72.27
MAYURUNIQ, EQ, 28-Nov-2022,447.7,449.95,449.95,435.1, 442.00,442.3,441.34,37980,3298, 18192, 47.90
MAZDOCK, EQ, 28-Nov-2022,852.0,854.0,901.8,852.75, 878.10,881.75,884.2,6887688,133703, 592475, 8.60
MCDOWELL-N, EQ, 28-Nov-2022,889.35,893.3,911.0,884.75, 897.90,900.35,899.81,1549756,54858, 728906, 47.03
METROPOLIS, EQ, 28-Nov-2022,1446.25,1453.9,1469.1,1436.1, 1462.80,1463.6,1455.26,181785,12277, 80101, 44.06
MFSL, EQ, 28-Nov-2022,665.75,685.0,703.4,681.15, 683.20,684.4,691.04,3413847,69365, 1278965, 37.46
MGL, EQ, 28-Nov-2022,891.2,891.0,914.5,882.0, 908.25,910.45,905.94,524462,15198, 142143, 27.10
MHRIL, EQ, 28-Nov-2022,273.75,273.1,278.7,273.1, 278.00,276.75,275.92,266428,4943, 145719, 54.69
MIDHANI, EQ, 28-Nov-2022,237.15,237.15,263.2,237.15, 250.00,251.15,250.22,6516971,82697, 1202830, 18.46
MINDACORP, EQ, 28-Nov-2022,202.5,202.95,205.5,202.95, 204.85,204.6,204.63,150582,3272, 80887, 53.72
MMFL, EQ, 28-Nov-2022,867.9,872.6,893.3,868.7, 890.00,890.25,886.38,42873,2390, 33421, 77.95
MMTC, EQ, 28-Nov-2022,38.25,38.45,42.5,38.2, 41.40,41.8,40.97,22542708,40622, 4985490, 22.12
MOIL, EQ, 28-Nov-2022,158.15,158.35,162.9,158.1, 161.00,160.9,160.85,278227,5753, 117433, 42.21
MOREPENLAB, EQ, 28-Nov-2022,28.85,28.95,32.45,28.85, 31.85,31.7,31.55,10947730,25341, 3432326, 31.35
MOTILALOFS, EQ, 28-Nov-2022,654.5,663.95,667.95,657.0, 658.00,660.35,661.29,358935,9556, 245356, 68.36
MPHASIS, EQ, 28-Nov-2022,1989.55,1989.75,2022.5,1974.0, 2004.85,2011.65,2005.98,353028,21626, 141042, 39.95
MRF, EQ, 28-Nov-2022,89904.6,90000.0,91969.0,89930.05, 91515.00,91533.8,91214.94,13196,8279, 2487, 18.85
MRPL, EQ, 28-Nov-2022,57.05,57.35,59.9,57.05, 59.00,58.95,58.85,6653826,20813, 2331200, 35.04
MSTCLTD, EQ, 28-Nov-2022,282.35,290.0,338.8,290.0, 338.80,338.8,319.55,5196961,71173, 1590665, 30.61
MTARTECH, EQ, 28-Nov-2022,1585.95,1605.0,1619.1,1585.95, 1617.00,1615.0,1605.63,60342,5733, 32421, 53.73
