SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GODREJCP, EQ, 25-Nov-2022,862.8,865.0,866.95,850.1,857.4,859.35,858.0,585935,47313, 326884, 55.79
GODREJIND, EQ, 25-Nov-2022,420.25,422.4,431.9,422.35,427.2,429.6,427.31,321723,12583, 187950, 58.42
GODREJPROP, EQ, 25-Nov-2022,1269.65,1271.2,1296.95,1264.05,1288.0,1287.45,1286.76,508753,19027, 114889, 22.58
GPPL, EQ, 25-Nov-2022,91.25,91.6,91.6,89.8,90.5,90.05,90.44,607867,8338, 335671, 55.22
GRANULES, EQ, 25-Nov-2022,357.85,357.85,360.4,356.0,356.25,356.6,358.07,341096,6302, 125854, 36.90
GRAPHITE, EQ, 25-Nov-2022,373.35,373.35,384.85,373.05,379.5,380.45,380.47,497045,12235, 140318, 28.23
GRASIM, EQ, 25-Nov-2022,1723.45,1730.0,1739.0,1705.95,1735.05,1735.15,1727.03,581855,27105, 300784, 51.69
GREAVESCOT, EQ, 25-Nov-2022,145.95,146.6,150.15,146.0,148.3,148.4,148.29,1221995,16223, 453929, 37.15
GREENLAM, EQ, 25-Nov-2022,330.45,325.1,336.35,325.1,331.0,331.1,333.52,20244,978, 14979, 73.99
GREENPLY, EQ, 25-Nov-2022,157.85,158.9,160.5,157.6,159.5,159.65,159.32,104114,3444, 74074, 71.15
GRINDWELL, EQ, 25-Nov-2022,1941.45,1951.0,1959.9,1925.0,1932.0,1931.95,1933.12,32387,6528, 18782, 57.99
GRSE, EQ, 25-Nov-2022,505.7,505.7,512.3,487.8,491.95,490.85,498.53,889638,21446, 209901, 23.59
GSFC, EQ, 25-Nov-2022,130.15,130.0,133.75,128.6,132.4,132.35,131.77,3077542,17175, 1247420, 40.53
GSPL, EQ, 25-Nov-2022,260.45,264.0,283.7,260.65,279.0,278.8,273.75,12318797,116640, 3113855, 25.28
GTPL, EQ, 25-Nov-2022,145.9,147.0,147.5,144.6,146.4,145.85,146.4,15485,575, 9088, 58.69
GUJALKALI, EQ, 25-Nov-2022,782.1,785.85,801.0,782.1,786.0,787.25,790.47,95614,5594, 35385, 37.01
GUJGASLTD, EQ, 25-Nov-2022,493.95,496.6,496.95,486.6,492.6,492.1,491.86,1500080,27389, 544961, 36.33
GULFOILLUB, EQ, 25-Nov-2022,441.95,444.0,444.0,434.05,438.55,439.6,438.67,36120,3572, 20413, 56.51
HAL, EQ, 25-Nov-2022,2727.9,2732.0,2774.95,2723.0,2729.8,2731.55,2745.61,753066,36723, 215289, 28.59
HAPPSTMNDS, EQ, 25-Nov-2022,937.4,942.1,956.25,941.0,947.7,948.4,948.88,186248,11921, 69886, 37.52
HATHWAY, EQ, 25-Nov-2022,16.05,16.1,16.45,16.1,16.2,16.2,16.25,3045672,3393, 1953670, 64.15
HATSUN, EQ, 25-Nov-2022,906.6,910.0,920.0,906.0,906.25,908.3,911.61,8542,1464, 4210, 49.29
HAVELLS, EQ, 25-Nov-2022,1243.0,1245.8,1254.9,1236.0,1248.0,1246.5,1245.67,329119,14124, 122952, 37.36
HCC, EQ, 25-Nov-2022,16.9,17.0,17.15,16.4,16.75,16.65,16.81,17480772,9932, 8630199, 49.37
HCG, EQ, 25-Nov-2022,303.55,307.0,312.0,304.85,307.95,306.8,307.97,128242,6063, 63257, 49.33
HCLTECH, EQ, 25-Nov-2022,1129.6,1135.2,1137.55,1120.65,1129.0,1128.2,1125.8,1977441,61727, 1162417, 58.78
HDFC, EQ, 25-Nov-2022,2689.05,2697.9,2697.9,2664.1,2677.2,2681.35,2678.9,1810808,80035, 1177332, 65.02
HDFCAMC, EQ, 25-Nov-2022,2124.55,2127.2,2167.0,2124.85,2164.0,2162.95,2151.99,309506,16150, 129514, 41.85
HDFCBANK, EQ, 25-Nov-2022,1625.15,1629.7,1631.7,1614.1,1617.0,1617.65,1620.31,4205248,117799, 2666082, 63.40
HDFCLIFE, EQ, 25-Nov-2022,572.55,575.0,590.0,574.0,587.9,586.6,582.98,9556330,157894, 5392279, 56.43
HEG, EQ, 25-Nov-2022,1012.2,1013.9,1038.6,1013.45,1021.0,1021.3,1026.26,188807,10345, 49301, 26.11
HEIDELBERG, EQ, 25-Nov-2022,197.8,197.45,198.8,194.55,196.05,195.5,196.64,817693,14116, 470464, 57.54
HEMIPROP, EQ, 25-Nov-2022,100.5,101.05,102.0,97.65,97.9,97.85,99.16,970606,6917, 434727, 44.79
HERANBA, EQ, 25-Nov-2022,518.9,517.5,525.0,516.25,519.5,520.65,520.05,30057,1783, 14549, 48.40
HERITGFOOD, EQ, 25-Nov-2022,320.4,322.0,322.0,317.15,319.4,318.15,319.03,35453,1764, 27238, 76.83
HEROMOTOCO, EQ, 25-Nov-2022,2673.1,2673.0,2716.75,2663.5,2711.45,2708.15,2690.82,423634,30713, 220178, 51.97
HESTERBIO, EQ, 25-Nov-2022,1945.4,1955.15,1964.95,1928.15,1935.25,1940.4,1950.26,1285,372, 993, 77.28
HFCL, EQ, 25-Nov-2022,79.5,79.5,81.15,79.25,79.9,80.25,80.21,8965433,19755, 2809067, 31.33
HGINFRA, EQ, 25-Nov-2022,592.75,603.0,603.0,589.1,592.65,591.8,593.32,52267,3196, 24812, 47.47
HIKAL, EQ, 25-Nov-2022,335.6,335.6,349.5,335.0,345.5,344.95,345.07,203666,6172, 79553, 39.06
HIL, EQ, 25-Nov-2022,2598.9,2619.0,2619.0,2582.0,2588.55,2588.45,2592.97,4995,1325, 2743, 54.91
HIMATSEIDE, EQ, 25-Nov-2022,94.35,94.5,95.6,93.2,93.2,93.4,93.99,263171,4311, 157382, 59.80
HINDALCO, EQ, 25-Nov-2022,438.35,438.0,441.8,434.35,440.25,440.65,439.36,4800030,51545, 2013457, 41.95
HINDCOPPER, EQ, 25-Nov-2022,114.1,114.5,115.7,114.05,114.9,114.6,114.76,1786026,11191, 677772, 37.95
HINDOILEXP, EQ, 25-Nov-2022,140.1,140.5,141.55,139.6,139.95,140.1,140.53,142180,1940, 76858, 54.06
HINDPETRO, EQ, 25-Nov-2022,221.5,221.95,228.4,219.2,225.5,226.05,225.53,4056452,31415, 1417506, 34.94
HINDUNILVR, EQ, 25-Nov-2022,2549.15,2555.0,2555.4,2518.2,2536.45,2537.45,2528.51,783480,58315, 432301, 55.18
HINDZINC, EQ, 25-Nov-2022,296.2,293.4,297.8,293.4,297.3,297.1,295.69,683382,9603, 314676, 46.05
HOMEFIRST, EQ, 25-Nov-2022,708.4,711.95,722.9,710.55,721.0,720.15,718.89,71984,5973, 38268, 53.16
HONAUT, EQ, 25-Nov-2022,42316.45,42206.0,42725.0,41785.15,42111.5,42396.55,42335.45,5382,3610, 1375, 25.55
HSCL, EQ, 25-Nov-2022,101.35,101.65,106.3,101.0,102.95,102.9,104.28,7091736,27926, 3012556, 42.48
HUDCO, EQ, 25-Nov-2022,49.65,49.85,50.75,49.4,49.65,49.7,49.98,9451137,17469, 2891479, 30.59
HUHTAMAKI, EQ, 25-Nov-2022,185.35,186.0,188.1,184.15,186.5,186.3,186.15,45311,1263, 28688, 63.31
IBREALEST, EQ, 25-Nov-2022,79.6,80.0,83.7,79.55,81.5,81.7,82.12,13724490,36387, 2629204, 19.16
IBULHSGFIN, EQ, 25-Nov-2022,123.75,124.3,139.25,123.8,137.6,138.15,135.07,52110019,152902, 10524494, 20.20
ICICIBANK, EQ, 25-Nov-2022,938.85,940.3,942.9,927.5,930.0,930.3,933.39,9815055,135171, 7260705, 73.98
ICICIGI, EQ, 25-Nov-2022,1169.9,1175.0,1175.0,1155.0,1155.0,1159.35,1162.21,475121,24838, 288745, 60.77
ICICIPRULI, EQ, 25-Nov-2022,462.0,461.3,468.8,450.6,452.45,452.1,455.76,6951008,82129, 5415131, 77.90
ICIL, EQ, 25-Nov-2022,132.55,133.0,135.85,132.05,133.8,134.5,134.1,197996,4563, 108357, 54.73
ICRA, EQ, 25-Nov-2022,4334.45,4296.0,4380.0,4270.0,4270.05,4288.5,4327.64,11333,1188, 9213, 81.29
IDBI, EQ, 25-Nov-2022,48.95,49.25,53.0,49.0,51.0,50.95,51.55,40311394,61486, 13470028, 33.41
IDEA, EQ, 25-Nov-2022,8.05,8.05,8.1,7.95,8.1,8.05,8.03,76771472,85103, 36319087, 47.31
IDFC, EQ, 25-Nov-2022,78.4,78.5,81.65,78.45,80.2,80.2,80.34,8151253,46630, 2115140, 25.95
IDFCFIRSTB, EQ, 25-Nov-2022,56.8,56.9,59.2,56.75,58.1,58.05,58.15,41481080,56518, 15709470, 37.87
IEX, EQ, 25-Nov-2022,146.95,147.6,151.8,145.55,150.9,150.35,149.13,15386976,87021, 4594769, 29.86
IFBIND, EQ, 25-Nov-2022,986.1,988.85,1013.0,973.0,980.0,976.15,989.36,60406,5715, 12839, 21.25
IFCI, EQ, 25-Nov-2022,12.9,12.95,13.5,12.8,13.1,13.15,13.19,14467170,9384, 5485893, 37.92
IGL, EQ, 25-Nov-2022,416.7,415.1,431.55,414.0,430.0,430.6,426.61,2563469,35740, 896107, 34.96
IGPL, EQ, 25-Nov-2022,527.05,530.7,534.65,518.15,521.7,524.45,528.4,23470,1782, 11574, 49.31
IIFLSEC, EQ, 25-Nov-2022,67.3,67.85,68.65,67.4,68.35,68.15,68.09,279311,2903, 120198, 43.03
IIFLWAM, EQ, 25-Nov-2022,1820.15,1820.15,1820.15,1764.05,1764.05,1771.25,1790.13,6120,1612, 3994, 65.26
IMFA, EQ, 25-Nov-2022,234.4,236.85,239.75,234.75,237.9,238.4,236.91,25038,1113, 17286, 69.04
INDHOTEL, EQ, 25-Nov-2022,317.75,319.4,324.25,318.55,321.6,322.0,322.3,5361133,104672, 2562477, 47.80
INDIACEM, EQ, 25-Nov-2022,234.65,236.1,241.9,235.25,241.3,240.95,239.57,2881602,18418, 725313, 25.17
INDIAGLYCO, EQ, 25-Nov-2022,759.75,763.55,775.0,757.0,762.45,765.0,765.85,27333,2449, 13106, 47.95
INDIAMART, EQ, 25-Nov-2022,4338.15,4345.0,4395.0,4302.1,4374.7,4379.6,4348.72,52618,7493, 17910, 34.04
INDIANB, EQ, 25-Nov-2022,275.95,276.3,280.8,269.45,270.55,271.95,274.12,2056942,26119, 665342, 32.35
INDIGO, EQ, 25-Nov-2022,1897.3,1910.0,1912.95,1876.0,1901.0,1906.95,1898.43,355530,17889, 69854, 19.65
INDIGOPNTS, EQ, 25-Nov-2022,1319.1,1328.8,1339.9,1313.5,1319.95,1318.85,1320.36,57274,7870, 27799, 48.54
INDOCO, EQ, 25-Nov-2022,415.35,415.05,415.35,400.7,401.55,402.5,406.1,149644,10083, 53736, 35.91
INDUSINDBK, EQ, 25-Nov-2022,1175.55,1180.0,1193.8,1176.05,1184.8,1187.1,1187.09,4715695,84547, 2753580, 58.39
INDUSTOWER, EQ, 25-Nov-2022,201.5,202.2,203.7,198.8,203.2,203.1,201.96,1237082,11805, 501348, 40.53
INEOSSTYRO, EQ, 25-Nov-2022,787.9,792.0,792.0,775.25,787.0,782.95,781.96,22771,2428, 12189, 53.53
INFIBEAM, EQ, 25-Nov-2022,16.35,16.45,16.55,16.25,16.3,16.35,16.4,2915358,3900, 1345174, 46.14
INFY, EQ, 25-Nov-2022,1629.8,1631.4,1644.0,1613.8,1630.05,1635.65,1627.35,4563255,181147, 2585653, 56.66
INGERRAND, EQ, 25-Nov-2022,2299.6,2280.0,2312.95,2200.8,2201.0,2214.35,2261.48,30603,7108, 16029, 52.38
INOXLEISUR, EQ, 25-Nov-2022,528.9,529.75,545.6,529.75,540.95,540.55,539.6,882806,20028, 302411, 34.26
INOXWIND, EQ, 25-Nov-2022,118.05,118.65,120.8,117.15,119.05,119.65,119.02,325782,5100, 167940, 51.55
INTELLECT, EQ, 25-Nov-2022,445.7,447.15,453.7,438.5,442.2,443.8,443.77,345020,9319, 97957, 28.39
IOB, EQ, 25-Nov-2022,22.05,22.4,23.65,22.25,22.8,22.8,22.98,35012391,32714, 6828381, 19.50
IOC, EQ, 25-Nov-2022,72.05,72.2,73.95,71.65,73.3,73.35,73.21,22422462,65289, 11782647, 52.55
IOLCP, EQ, 25-Nov-2022,350.9,351.95,357.0,345.6,351.0,350.1,350.87,167636,6596, 60792, 36.26
IPCALAB, EQ, 25-Nov-2022,853.2,853.2,880.0,849.0,867.8,869.05,863.64,334310,13340, 141103, 42.21
IRB, EQ, 25-Nov-2022,249.55,250.7,256.85,248.7,250.0,250.05,252.72,1442449,16393, 560632, 38.87
IRCON, EQ, 25-Nov-2022,59.4,59.8,61.85,58.7,60.95,61.1,60.51,17436036,39957, 4190674, 24.03
IRCTC, EQ, 25-Nov-2022,723.55,727.95,727.95,720.0,721.0,721.7,723.87,800689,21917, 293978, 36.72
IRFC, EQ, 25-Nov-2022,30.9,31.2,32.15,31.05,31.85,31.8,31.67,151615074,170007, 33449513, 22.06
ISEC, EQ, 25-Nov-2022,519.2,520.0,529.95,519.75,527.0,523.35,522.56,207026,12155, 143554, 69.34
ITC, EQ, 25-Nov-2022,340.75,341.0,341.9,337.8,340.3,340.3,339.56,6933254,102045, 3459795, 49.90
ITDC, EQ, 25-Nov-2022,337.15,365.0,404.55,355.0,404.55,404.55,387.6,1814983,40432, 413900, 22.80
ITDCEM, EQ, 25-Nov-2022,117.1,117.85,119.65,116.8,118.4,118.2,118.36,400557,4315, 187982, 46.93
ITI, EQ, 25-Nov-2022,111.7,112.3,113.75,110.95,111.1,111.35,112.1,564489,10121, 129382, 22.92
J&KBANK, EQ, 25-Nov-2022,46.85,46.9,48.85,46.75,47.0,47.1,47.81,15401747,18935, 5220637, 33.90
JAGRAN, EQ, 25-Nov-2022,70.1,70.4,71.85,69.8,71.05,71.5,70.95,488486,4212, 333600, 68.29
JAICORPLTD, EQ, 25-Nov-2022,162.45,163.25,168.7,162.95,163.95,164.35,165.8,1636668,13713, 357225, 21.83
JAMNAAUTO, EQ, 25-Nov-2022,105.65,106.2,106.85,105.4,106.0,105.8,106.02,322211,4302, 186572, 57.90
JBCHEPHARM, EQ, 25-Nov-2022,2069.85,2078.95,2083.9,2040.0,2050.8,2057.55,2060.97,16683,2978, 8223, 49.29
JBMA, EQ, 25-Nov-2022,426.95,429.1,431.9,423.05,426.0,425.25,426.8,41690,3522, 18512, 44.40
JCHAC, EQ, 25-Nov-2022,1101.4,1106.95,1134.0,1095.15,1110.0,1109.6,1115.07,22396,3204, 10254, 45.78
JINDALPOLY, EQ, 25-Nov-2022,863.1,870.25,870.25,850.0,863.5,861.6,858.19,20616,2143, 10400, 50.45
JINDALSAW, EQ, 25-Nov-2022,92.4,92.75,93.95,91.6,91.85,92.1,92.76,595579,4906, 291026, 48.86
JINDALSTEL, EQ, 25-Nov-2022,522.0,524.65,524.65,517.5,520.35,520.8,520.59,1747230,21040, 631137, 36.12
JKCEMENT, EQ, 25-Nov-2022,2944.5,2945.4,3025.0,2945.4,3013.9,3014.5,3000.15,170086,13369, 45923, 27.00
JKIL, EQ, 25-Nov-2022,276.15,277.45,282.9,273.8,277.4,276.15,278.33,79893,3055, 39264, 49.15
JKLAKSHMI, EQ, 25-Nov-2022,666.45,667.0,674.3,662.55,665.0,665.2,668.62,403110,10271, 274964, 68.21
JKPAPER, EQ, 25-Nov-2022,416.35,416.35,417.7,411.0,412.0,411.95,413.74,429720,8197, 244059, 56.79
JKTYRE, EQ, 25-Nov-2022,170.15,171.0,175.7,170.5,173.1,172.95,173.67,1637424,17392, 583289, 35.62
JMCPROJECT, EQ, 25-Nov-2022,127.1,129.4,133.3,128.45,130.85,130.55,131.55,515571,8722, 218471, 42.37
JMFINANCIL, EQ, 25-Nov-2022,71.1,71.3,75.25,70.85,73.45,73.55,73.32,6429630,23424, 2801796, 43.58
JPPOWER, EQ, 25-Nov-2022,7.35,7.4,7.6,7.3,7.5,7.45,7.48,42401629,11389, 13440428, 31.70
JSL, EQ, 25-Nov-2022,173.35,172.2,178.8,172.2,177.0,176.55,176.42,1041844,13304, 617474, 59.27
JSLHISAR, EQ, 25-Nov-2022,338.55,340.0,342.3,336.0,339.0,339.1,339.94,69920,2907, 37015, 52.94
JSWHL, EQ, 25-Nov-2022,4143.6,4144.1,4221.95,4120.0,4125.0,4138.95,4169.05,915,284, 643, 70.27
JSWSTEEL, EQ, 25-Nov-2022,725.95,722.0,728.6,720.1,725.55,726.2,725.46,1466688,23650, 263117, 17.94
JTEKTINDIA, EQ, 25-Nov-2022,139.45,139.85,147.35,139.0,143.1,142.6,143.56,824265,10473, 274821, 33.34
JUBLFOOD, EQ, 25-Nov-2022,549.9,550.75,557.5,546.25,555.95,556.25,552.92,1867320,51400, 857221, 45.91
JUBLINGREA, EQ, 25-Nov-2022,532.5,535.1,547.0,535.0,538.15,539.6,539.6,347919,8072, 170916, 49.13
JUBLPHARMA, EQ, 25-Nov-2022,381.1,383.0,390.5,374.95,374.95,379.4,384.45,84748,7155, 32508, 38.36
JUSTDIAL, EQ, 25-Nov-2022,593.6,594.8,599.95,584.45,588.75,588.4,590.58,146948,5145, 57689, 39.26
JYOTHYLAB, EQ, 25-Nov-2022,189.9,190.6,196.65,189.6,195.0,194.85,193.81,632227,6096, 414040, 65.49
KAJARIACER, EQ, 25-Nov-2022,1045.0,1050.0,1118.0,1046.05,1111.5,1111.3,1087.12,475415,24457, 239900, 50.46
KALPATPOWR, EQ, 25-Nov-2022,515.35,515.0,527.7,512.0,514.0,513.85,520.98,142586,7095, 75365, 52.86
KALYANKJIL, EQ, 25-Nov-2022,98.95,99.25,101.0,97.55,99.5,100.15,99.69,2326912,12073, 693789, 29.82
KANSAINER, EQ, 25-Nov-2022,433.0,432.15,438.7,432.15,436.7,435.3,435.05,46177,5401, 26620, 57.65
KARURVYSYA, EQ, 25-Nov-2022,102.75,102.75,104.0,101.5,102.7,103.0,102.84,4391991,17947, 1714704, 39.04
KEC, EQ, 25-Nov-2022,417.85,417.9,421.5,416.35,417.3,417.55,418.12,247229,4780, 177931, 71.97
KEI, EQ, 25-Nov-2022,1580.0,1587.0,1595.85,1562.0,1569.0,1572.7,1581.77,30425,4873, 14703, 48.33
KIOCL, EQ, 25-Nov-2022,186.5,192.0,202.0,191.9,194.4,195.65,198.06,298908,9914, 85040, 28.45
KIRIINDUS, EQ, 25-Nov-2022,479.0,482.9,524.1,480.4,502.0,504.7,505.11,522605,20231, 156270, 29.90
KIRLOSENG, EQ, 25-Nov-2022,322.4,320.8,331.0,310.45,315.0,312.9,316.63,762990,23339, 252500, 33.09
KIRLOSIND, EQ, 25-Nov-2022,1990.8,2010.7,2020.7,1941.4,1943.35,1953.3,1980.16,4762,1013, 2807, 58.95
KNRCON, EQ, 25-Nov-2022,245.7,245.7,252.9,245.5,248.55,251.6,250.91,192826,13704, 105568, 54.75
KOLTEPATIL, EQ, 25-Nov-2022,312.05,313.5,315.65,311.25,313.0,312.95,313.31,53851,1870, 18891, 35.08
KOTAKBANK, EQ, 25-Nov-2022,1944.85,1949.0,1949.0,1920.0,1928.7,1928.4,1930.91,2097541,76088, 1307332, 62.33
KPITTECH, EQ, 25-Nov-2022,718.25,722.0,729.95,716.0,717.0,718.35,720.91,1064805,30689, 412599, 38.75
KPRMILL, EQ, 25-Nov-2022,568.45,571.0,571.3,552.8,562.15,562.0,562.31,122778,5966, 53061, 43.22
KRBL, EQ, 25-Nov-2022,399.95,401.0,404.0,395.5,396.95,396.6,399.14,271535,7545, 112299, 41.36
KSB, EQ, 25-Nov-2022,1925.8,1916.65,1934.05,1901.1,1907.0,1911.0,1916.13,5879,2000, 2613, 44.45
KSCL, EQ, 25-Nov-2022,509.85,514.0,514.0,504.55,510.0,508.1,508.91,99123,3969, 71921, 72.56
KSL, EQ, 25-Nov-2022,315.35,316.95,323.0,313.5,319.2,318.85,319.46,13674,1026, 7164, 52.39
KTKBANK, EQ, 25-Nov-2022,143.1,143.1,146.3,142.2,144.4,144.3,144.67,3853947,16167, 1401042, 36.35
L&TFH, EQ, 25-Nov-2022,82.4,82.85,87.45,82.55,86.85,86.9,86.14,23427873,66805, 8886564, 37.93
LALPATHLAB, EQ, 25-Nov-2022,2392.6,2393.0,2439.65,2370.1,2426.2,2428.05,2411.24,134106,11917, 24753, 18.46
LAOPALA, EQ, 25-Nov-2022,408.95,411.0,414.85,397.9,399.55,400.2,405.72,132204,8291, 70552, 53.37
LAURUSLABS, EQ, 25-Nov-2022,449.15,452.15,459.75,449.45,455.4,455.2,454.57,2016829,17394, 1143407, 56.69
LAXMIMACH, EQ, 25-Nov-2022,13132.9,13199.9,13219.95,13015.0,13100.0,13107.45,13145.46,1616,512, 1002, 62.00
LEMONTREE, EQ, 25-Nov-2022,90.1,90.7,94.95,89.6,93.3,93.4,93.14,5122378,30764, 1776097, 34.67
LICHSGFIN, EQ, 25-Nov-2022,371.3,371.65,384.05,371.2,383.5,383.25,380.52,2688781,28132, 1055447, 39.25
LINDEINDIA, EQ, 25-Nov-2022,3051.85,3066.8,3066.8,2999.0,3036.0,3042.2,3040.13,21005,3454, 11910, 56.70
LT, EQ, 25-Nov-2022,2052.2,2061.0,2095.8,2058.45,2063.0,2062.75,2076.45,2652761,86701, 1338450, 50.45
LTI, EQ, 25-Nov-2022,4945.55,4965.0,4971.95,4905.0,4935.0,4938.3,4937.36,259072,26337, 62961, 24.30
LTTS, EQ, 25-Nov-2022,3890.5,3909.95,3934.0,3860.0,3878.0,3885.85,3898.98,221265,18260, 61130, 27.63
LUMAXIND, EQ, 25-Nov-2022,1836.3,1831.9,1918.95,1810.25,1900.0,1890.8,1860.4,31730,4866, 14154, 44.61
LUPIN, EQ, 25-Nov-2022,719.1,719.1,722.65,708.05,717.9,719.75,718.12,851624,15643, 286467, 33.64
LUXIND, EQ, 25-Nov-2022,1692.25,1700.75,1703.0,1690.0,1698.95,1694.75,1695.94,21236,3016, 12404, 58.41
LXCHEM, EQ, 25-Nov-2022,305.25,306.0,306.25,301.0,302.9,302.55,302.72,330096,9993, 141957, 43.00
M&M, EQ, 25-Nov-2022,1254.05,1258.0,1267.7,1246.0,1261.0,1260.8,1260.03,1370326,59901, 730900, 53.34
M&MFIN, EQ, 25-Nov-2022,208.6,209.25,214.1,206.75,212.5,212.65,211.92,3087209,24286, 1538758, 49.84
MAHABANK, EQ, 25-Nov-2022,27.3,27.45,28.25,27.1,27.5,27.45,27.73,41190200,38225, 10943661, 26.57
MAHINDCIE, EQ, 25-Nov-2022,292.45,292.75,292.9,287.0,291.0,291.25,290.13,188646,5323, 73630, 39.03
MAHLIFE, EQ, 25-Nov-2022,373.4,371.1,376.05,364.45,366.05,367.2,369.72,70762,3585, 32168, 45.46
MAHLOG, EQ, 25-Nov-2022,504.85,500.1,507.05,500.1,501.65,503.4,504.35,24513,1519, 12218, 49.84
MAHSCOOTER, EQ, 25-Nov-2022,5365.9,5335.0,5395.4,5230.0,5231.0,5247.65,5276.93,6085,2965, 3227, 53.03
MAHSEAMLES, EQ, 25-Nov-2022,778.5,419.4,419.4,384.5,386.9,387.25,394.47,697606,17344, 302158, 43.31
MAITHANALL, EQ, 25-Nov-2022,934.4,939.1,940.75,930.0,934.5,931.1,933.78,12437,1246, 7077, 56.90
MANAPPURAM, EQ, 25-Nov-2022,112.0,112.55,113.7,111.75,113.25,113.2,113.23,6227576,17682, 3837145, 61.62
MARICO, EQ, 25-Nov-2022,489.5,491.7,491.7,484.1,486.6,486.25,486.11,1512539,26184, 1110010, 73.39
MARKSANS, EQ, 25-Nov-2022,56.25,56.6,59.2,56.4,58.15,58.1,58.39,3651347,14462, 1524109, 41.74
MARUTI, EQ, 25-Nov-2022,8967.1,9000.0,9080.0,8947.5,9025.0,9019.5,9030.58,545439,55058, 270189, 49.54
MASFIN, EQ, 25-Nov-2022,858.9,859.0,874.95,842.3,849.85,846.5,857.22,10798,1795, 4931, 45.67
MASTEK, EQ, 25-Nov-2022,1666.95,1676.0,1681.25,1640.0,1643.0,1648.65,1661.58,28934,3795, 13607, 47.03
MATRIMONY, EQ, 25-Nov-2022,604.7,609.3,614.35,601.35,610.05,612.05,608.92,3991,647, 2789, 69.88
MAXHEALTH, EQ, 25-Nov-2022,436.15,438.0,451.45,426.15,431.0,431.05,439.03,2323656,45284, 1583197, 68.13
MAYURUNIQ, EQ, 25-Nov-2022,453.0,455.3,467.45,444.25,446.0,447.7,458.44,59726,3936, 22324, 37.38
MAZDOCK, EQ, 25-Nov-2022,881.55,884.85,892.0,836.3,853.25,852.0,857.7,4526805,97117, 463238, 10.23
MCDOWELL-N, EQ, 25-Nov-2022,881.65,884.0,899.9,876.15,887.8,889.35,889.96,1261861,39623, 452438, 35.85
METROPOLIS, EQ, 25-Nov-2022,1443.5,1443.5,1455.0,1416.15,1441.55,1446.25,1437.09,234580,12505, 79500, 33.89
MFSL, EQ, 25-Nov-2022,657.25,657.25,672.95,657.25,665.4,665.75,667.51,815429,21042, 326590, 40.05
MGL, EQ, 25-Nov-2022,870.7,873.95,892.65,868.05,891.35,891.2,884.16,318083,10449, 87906, 27.64
MHRIL, EQ, 25-Nov-2022,272.8,274.2,276.0,272.3,273.85,273.75,274.41,129088,2998, 72652, 56.28
MIDHANI, EQ, 25-Nov-2022,226.65,227.75,239.4,225.35,238.1,237.15,234.39,2341372,40466, 573618, 24.50
MINDACORP, EQ, 25-Nov-2022,204.4,204.0,205.7,201.9,202.9,202.5,203.52,258810,4185, 168445, 65.08
MMFL, EQ, 25-Nov-2022,851.35,860.0,874.0,842.0,870.0,867.9,861.95,22602,1918, 13962, 61.77
MMTC, EQ, 25-Nov-2022,37.65,37.75,39.1,37.55,38.1,38.25,38.43,3553674,8175, 1498816, 42.18
MOIL, EQ, 25-Nov-2022,157.05,156.9,159.05,156.55,158.0,158.15,158.08,103025,2235, 43541, 42.26
MOREPENLAB, EQ, 25-Nov-2022,28.65,28.8,29.5,28.7,28.85,28.85,28.95,1289050,3470, 566239, 43.93
MOTILALOFS, EQ, 25-Nov-2022,659.5,662.9,662.9,653.0,655.0,654.5,655.12,125643,6448, 78038, 62.11
MPHASIS, EQ, 25-Nov-2022,1941.25,1950.0,1999.95,1930.5,1985.0,1989.55,1963.49,582576,26717, 153570, 26.36
MRF, EQ, 25-Nov-2022,89404.65,89365.0,90388.0,89001.0,89750.5,89904.6,89758.67,9260,5306, 1970, 21.27
MRPL, EQ, 25-Nov-2022,56.05,56.4,57.7,55.75,57.15,57.05,56.95,4081164,13911, 1474923, 36.14
MSTCLTD, EQ, 25-Nov-2022,276.65,277.4,286.45,275.65,281.6,282.35,281.82,272497,5902, 105896, 38.86
MTARTECH, EQ, 25-Nov-2022,1596.85,1592.5,1618.0,1582.6,1587.0,1585.95,1592.26,93059,6336, 56466, 60.68
MTNL, EQ, 25-Nov-2022,22.95,23.0,24.9,22.8,24.7,24.5,24.25,7570501,11551, 3057498, 40.39
MUTHOOTFIN, EQ, 25-Nov-2022,1074.05,1070.0,1083.9,1064.6,1079.0,1078.0,1075.5,342457,11164, 85031, 24.83
NAM-INDIA, EQ, 25-Nov-2022,258.1,258.3,261.55,258.05,260.5,260.45,259.91,315384,5912, 192873, 61.15
NATCOPHARM, EQ, 25-Nov-2022,567.25,570.0,573.75,560.0,567.0,566.3,567.87,232013,10772, 147869, 63.73
NATIONALUM, EQ, 25-Nov-2022,74.9,74.6,75.7,74.45,75.5,75.4,75.28,6744711,14490, 1928718, 28.60
NAUKRI, EQ, 25-Nov-2022,3862.05,3881.4,3964.8,3843.0,3950.0,3954.6,3910.89,334846,30550, 97961, 29.26
