SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GNFC, EQ, 02-Dec-2022,594.1,595.6,599.9,590.1, 596.00,595.9,595.52,1184029,23376, 512965, 43.32
GODFRYPHLP, EQ, 02-Dec-2022,1817.65,1824.45,1833.1,1789.3, 1822.00,1819.75,1815.6,82394,11625, 39397, 47.82
GODREJAGRO, EQ, 02-Dec-2022,481.8,482.3,486.4,480.05, 485.15,484.7,484.11,45523,2748, 24159, 53.07
GODREJCP, EQ, 02-Dec-2022,877.25,877.0,883.85,865.1, 881.95,881.65,875.33,683634,31086, 358984, 52.51
GODREJIND, EQ, 02-Dec-2022,457.85,455.1,458.9,454.3, 457.40,457.6,456.9,97151,3512, 58066, 59.77
GODREJPROP, EQ, 02-Dec-2022,1326.5,1327.0,1342.65,1320.05, 1330.25,1333.6,1331.66,829734,60950, 299287, 36.07
GPPL, EQ, 02-Dec-2022,91.65,92.75,93.35,91.65, 91.80,92.1,92.43,889985,8106, 485399, 54.54
GRANULES, EQ, 02-Dec-2022,340.8,341.55,342.8,335.65, 339.60,339.6,338.48,841191,11938, 275635, 32.77
GRAPHITE, EQ, 02-Dec-2022,386.2,386.3,393.95,386.3, 391.50,391.3,390.97,383534,9357, 122308, 31.89
GRASIM, EQ, 02-Dec-2022,1799.95,1796.8,1824.7,1786.0, 1817.40,1819.65,1809.47,1352278,49429, 505079, 37.35
GREAVESCOT, EQ, 02-Dec-2022,149.35,149.9,151.6,147.6, 147.95,147.9,148.99,1259781,12053, 652211, 51.77
GREENLAM, EQ, 02-Dec-2022,334.65,335.0,339.0,332.95, 335.00,334.75,335.35,9946,825, 6449, 64.84
GREENPLY, EQ, 02-Dec-2022,162.95,162.05,163.1,159.55, 160.75,160.4,160.42,191178,6037, 123702, 64.71
GRINDWELL, EQ, 02-Dec-2022,1945.7,1952.75,1952.75,1921.5, 1933.00,1937.9,1941.74,22908,4594, 15782, 68.89
GRSE, EQ, 02-Dec-2022,502.0,504.55,518.9,502.0, 512.40,516.05,511.0,1072119,21151, 232164, 21.65
GSFC, EQ, 02-Dec-2022,130.9,131.1,132.3,130.55, 131.25,131.4,131.35,1510564,16631, 773859, 51.23
GSPL, EQ, 02-Dec-2022,264.45,265.95,268.9,262.65, 263.65,263.7,264.86,576664,9734, 182542, 31.65
GTPL, EQ, 02-Dec-2022,138.9,139.9,140.95,137.3, 139.85,139.1,139.08,158485,4713, 82579, 52.11
GUJALKALI, EQ, 02-Dec-2022,792.9,791.8,800.95,789.95, 793.75,794.0,794.28,59659,3230, 23971, 40.18
GUJGASLTD, EQ, 02-Dec-2022,508.3,510.0,522.9,508.25, 516.00,516.3,517.35,2325266,47834, 708183, 30.46
GULFOILLUB, EQ, 02-Dec-2022,455.25,454.0,458.55,450.95, 455.30,455.8,455.65,47349,5041, 29484, 62.27
HAL, EQ, 02-Dec-2022,2755.4,2752.4,2807.0,2745.0, 2772.00,2774.25,2778.1,935977,45798, 231247, 24.71
HAPPSTMNDS, EQ, 02-Dec-2022,980.8,985.9,995.7,980.0, 990.00,985.7,989.0,299697,14839, 111113, 37.08
HATHWAY, EQ, 02-Dec-2022,17.35,17.35,17.7,17.25, 17.40,17.35,17.42,4422379,4527, 2138103, 48.35
HATSUN, EQ, 02-Dec-2022,959.25,964.0,964.0,922.35, 946.00,945.55,943.8,212939,9177, 119156, 55.96
HAVELLS, EQ, 02-Dec-2022,1250.4,1249.0,1252.9,1232.05, 1238.80,1238.95,1241.74,444917,17847, 193564, 43.51
HCC, EQ, 02-Dec-2022,17.05,17.0,19.35,16.85, 18.70,18.55,18.46,112851440,50176, 35593951, 31.54
HCG, EQ, 02-Dec-2022,303.1,304.85,306.45,300.45, 304.95,304.9,304.08,140818,3985, 111424, 79.13
HCLTECH, EQ, 02-Dec-2022,1136.4,1136.4,1140.4,1123.85, 1140.00,1135.55,1131.24,2944923,94701, 2215207, 75.22
HDFC, EQ, 02-Dec-2022,2700.95,2672.0,2684.95,2663.0, 2666.00,2665.3,2670.66,2710648,91852, 1899494, 70.08
HDFCAMC, EQ, 02-Dec-2022,2199.9,2199.85,2229.9,2186.0, 2190.00,2193.95,2203.0,358759,20406, 223423, 62.28
HDFCBANK, EQ, 02-Dec-2022,1619.5,1610.0,1618.6,1605.15, 1607.75,1607.1,1609.97,3905539,157768, 2675200, 68.50
HDFCLIFE, EQ, 02-Dec-2022,596.45,594.95,594.95,586.95, 591.00,589.85,591.07,2788220,65198, 1731878, 62.11
HEG, EQ, 02-Dec-2022,1058.45,1058.45,1073.1,1055.1, 1062.00,1060.0,1061.9,145823,7333, 41734, 28.62
HEIDELBERG, EQ, 02-Dec-2022,207.55,206.9,208.75,205.4, 207.25,207.0,206.82,176681,3820, 84056, 47.58
HEMIPROP, EQ, 02-Dec-2022,97.1,97.55,103.45,97.3, 102.80,102.85,101.28,3260819,18352, 1169753, 35.87
HERANBA, EQ, 02-Dec-2022,535.15,532.1,537.1,530.2, 534.35,533.25,533.5,20559,1539, 14150, 68.83
HERITGFOOD, EQ, 02-Dec-2022,325.3,327.0,348.0,321.05, 344.15,345.45,339.39,278221,9967, 132252, 47.53
HEROMOTOCO, EQ, 02-Dec-2022,2871.8,2865.0,2865.0,2813.0, 2816.05,2820.45,2835.86,526214,41265, 279850, 53.18
HESTERBIO, EQ, 02-Dec-2022,1847.0,1856.2,1874.95,1840.0, 1856.00,1858.85,1855.83,2054,494, 1047, 50.97
HFCL, EQ, 02-Dec-2022,79.0,79.2,82.0,78.7, 81.15,81.4,80.5,12783273,27709, 4543439, 35.54
HGINFRA, EQ, 02-Dec-2022,598.25,601.1,603.95,586.6, 594.80,593.2,592.88,38709,4939, 15481, 39.99
HIKAL, EQ, 02-Dec-2022,339.6,339.6,343.5,339.0, 342.30,342.7,341.46,75721,2370, 31476, 41.57
HIL, EQ, 02-Dec-2022,2694.7,2700.0,2774.9,2665.0, 2769.95,2764.25,2732.06,17525,3323, 10655, 60.80
HIMATSEIDE, EQ, 02-Dec-2022,96.85,96.8,97.0,95.65, 96.40,96.4,96.42,182250,3571, 114524, 62.84
HINDALCO, EQ, 02-Dec-2022,463.4,463.3,470.4,458.0, 461.10,461.1,464.75,6621056,88658, 2125210, 32.10
HINDCOPPER, EQ, 02-Dec-2022,119.4,118.3,120.5,117.5, 118.60,118.65,118.73,2927276,14222, 1001035, 34.20
HINDOILEXP, EQ, 02-Dec-2022,142.05,144.85,146.7,143.0, 143.60,143.7,145.29,391106,5572, 135657, 34.69
HINDPETRO, EQ, 02-Dec-2022,236.45,236.45,238.65,234.25, 235.85,235.7,236.08,4206982,42896, 1631500, 38.78
HINDUNILVR, EQ, 02-Dec-2022,2662.85,2660.0,2660.0,2607.15, 2620.00,2615.1,2621.52,2101890,109649, 1500157, 71.37
HINDZINC, EQ, 02-Dec-2022,307.0,308.0,311.0,304.2, 306.35,305.4,306.98,828054,16351, 473478, 57.18
HOMEFIRST, EQ, 02-Dec-2022,749.65,760.0,772.9,750.0, 756.60,757.65,761.19,233685,22304, 94249, 40.33
HONAUT, EQ, 02-Dec-2022,42019.3,42200.0,42649.95,42060.05, 42430.00,42369.05,42308.2,4912,3110, 1293, 26.32
HSCL, EQ, 02-Dec-2022,100.7,101.0,102.45,100.6, 101.00,101.1,101.42,1725227,6968, 677329, 39.26
HUDCO, EQ, 02-Dec-2022,53.2,53.15,54.2,52.6, 52.80,52.8,53.25,9958913,19554, 2783179, 27.95
HUHTAMAKI, EQ, 02-Dec-2022,194.8,196.75,197.0,194.35, 195.00,195.05,195.42,37022,1247, 22134, 59.79
IBREALEST, EQ, 02-Dec-2022,84.05,84.1,86.8,83.9, 85.60,85.85,85.82,10451315,28501, 3018318, 28.88
IBULHSGFIN, EQ, 02-Dec-2022,142.4,142.0,143.2,141.4, 142.90,142.8,142.47,5110019,19818, 1297718, 25.40
ICICIBANK, EQ, 02-Dec-2022,940.2,928.25,934.5,926.1, 929.00,930.6,929.76,14228874,285525, 10640084, 74.78
ICICIGI, EQ, 02-Dec-2022,1224.6,1224.6,1253.95,1222.05, 1245.00,1238.65,1242.14,864356,70739, 476520, 55.13
ICICIPRULI, EQ, 02-Dec-2022,476.65,478.3,483.45,474.1, 479.50,482.25,477.61,1566499,24049, 876233, 55.94
ICIL, EQ, 02-Dec-2022,138.95,139.65,140.9,138.1, 139.50,139.15,139.65,235036,3319, 136549, 58.10
ICRA, EQ, 02-Dec-2022,4383.2,4425.0,4430.0,4301.25, 4370.00,4390.15,4364.26,3048,819, 1414, 46.39
IDBI, EQ, 02-Dec-2022,53.15,53.05,54.9,52.85, 53.85,53.9,53.93,15953184,24271, 4876477, 30.57
IDEA, EQ, 02-Dec-2022,8.15,8.15,8.35,8.15, 8.30,8.3,8.24,50332214,65675, 27513097, 54.66
IDFC, EQ, 02-Dec-2022,82.95,82.95,84.25,82.4, 83.65,83.8,83.49,6081702,21554, 2070600, 34.05
IDFCFIRSTB, EQ, 02-Dec-2022,58.75,58.7,59.35,58.55, 59.10,59.0,58.98,27305887,42942, 9744393, 35.69
IEX, EQ, 02-Dec-2022,148.0,148.85,151.0,148.5, 150.20,150.2,150.19,9043113,58156, 3088264, 34.15
IFBIND, EQ, 02-Dec-2022,927.6,935.0,955.0,912.0, 950.00,951.5,937.19,77205,5616, 33512, 43.41
IFCI, EQ, 02-Dec-2022,13.1,13.05,14.2,13.05, 13.85,13.8,13.71,29423258,15506, 8462651, 28.76
IGL, EQ, 02-Dec-2022,434.1,436.0,440.35,432.0, 437.95,438.45,436.91,2690990,37768, 1095058, 40.69
IGPL, EQ, 02-Dec-2022,528.15,528.0,533.0,528.0, 530.75,531.8,531.96,14860,1093, 10988, 73.94
IIFLSEC, EQ, 02-Dec-2022,68.45,68.85,69.9,68.5, 68.65,68.65,69.09,489141,4562, 152841, 31.25
IIFLWAM, EQ, 02-Dec-2022,1826.35,1843.7,1850.0,1765.05, 1781.65,1797.85,1787.47,236456,12581, 184418, 77.99
IMFA, EQ, 02-Dec-2022,262.75,264.8,267.95,263.0, 265.40,266.55,265.54,83630,3292, 46845, 56.01
INDHOTEL, EQ, 02-Dec-2022,324.0,324.5,326.75,322.5, 324.00,324.55,324.7,2541213,31046, 1070737, 42.13
INDIACEM, EQ, 02-Dec-2022,247.2,248.7,251.8,247.55, 248.60,248.85,249.73,5574678,35481, 919648, 16.50
INDIAGLYCO, EQ, 02-Dec-2022,766.45,764.5,784.45,764.5, 781.00,780.2,778.7,49214,3152, 24936, 50.67
INDIAMART, EQ, 02-Dec-2022,4443.4,4430.0,4475.0,4414.55, 4465.00,4466.75,4454.31,36064,6263, 11204, 31.07
INDIANB, EQ, 02-Dec-2022,276.05,276.05,284.7,273.75, 282.15,282.35,282.23,4341809,32567, 2120720, 48.84
INDIGO, EQ, 02-Dec-2022,1944.15,1936.95,1952.85,1912.1, 1912.20,1916.5,1926.39,383481,22607, 144694, 37.73
INDIGOPNTS, EQ, 02-Dec-2022,1334.85,1333.05,1349.55,1330.0, 1337.35,1340.55,1338.28,65123,8341, 36485, 56.02
INDOCO, EQ, 02-Dec-2022,394.7,393.0,405.2,391.3, 397.50,397.9,396.69,46824,3201, 26746, 57.12
INDUSINDBK, EQ, 02-Dec-2022,1173.9,1169.65,1185.75,1167.05, 1179.80,1178.7,1176.11,2299901,63071, 1303401, 56.67
INDUSTOWER, EQ, 02-Dec-2022,201.65,201.65,204.4,201.3, 202.40,202.75,202.79,1119346,11535, 482003, 43.06
INEOSSTYRO, EQ, 02-Dec-2022,822.05,822.05,828.7,820.0, 825.70,824.4,824.29,15860,1565, 11263, 71.02
INFIBEAM, EQ, 02-Dec-2022,16.9,17.05,17.4,16.85, 17.20,17.15,17.16,7147459,6996, 2933530, 41.04
INFY, EQ, 02-Dec-2022,1657.1,1656.0,1661.8,1633.95, 1640.95,1637.9,1642.69,4283343,144010, 2883697, 67.32
INGERRAND, EQ, 02-Dec-2022,2170.6,2150.0,2175.35,2130.25, 2141.00,2144.55,2151.87,9770,2297, 5094, 52.14
INOXLEISUR, EQ, 02-Dec-2022,556.55,559.0,559.85,549.65, 555.25,555.0,555.83,314547,10470, 112103, 35.64
INOXWIND, EQ, 02-Dec-2022,122.6,123.95,130.0,123.9, 126.45,127.2,127.27,954167,9797, 266182, 27.90
INTELLECT, EQ, 02-Dec-2022,468.0,466.5,472.4,461.3, 471.85,470.3,467.42,358226,9961, 123674, 34.52
IOB, EQ, 02-Dec-2022,22.8,22.95,23.35,22.6, 22.85,22.95,22.98,14906223,14902, 3603131, 24.17
IOC, EQ, 02-Dec-2022,76.2,76.2,77.2,76.0, 76.95,77.0,76.97,18220281,52849, 10544647, 57.87
IOLCP, EQ, 02-Dec-2022,346.3,345.5,351.9,343.1, 346.70,346.6,347.61,93988,5760, 47366, 50.40
IPCALAB, EQ, 02-Dec-2022,864.65,862.25,875.0,857.5, 867.05,868.55,867.13,307444,9655, 185450, 60.32
IRB, EQ, 02-Dec-2022,280.0,279.1,280.0,273.0, 274.95,274.55,276.36,1516374,23435, 681793, 44.96
IRCON, EQ, 02-Dec-2022,62.4,62.5,64.5,61.45, 63.00,63.25,63.37,24200294,52736, 6313520, 26.09
IRCTC, EQ, 02-Dec-2022,731.95,735.0,735.0,727.3, 730.00,730.1,730.08,926912,22870, 432975, 46.71
IRFC, EQ, 02-Dec-2022,34.2,34.7,34.75,33.9, 34.40,34.5,34.36,100345607,109907, 19164957, 19.10
ISEC, EQ, 02-Dec-2022,524.75,526.0,539.8,524.0, 537.60,536.35,530.48,199897,12486, 104103, 52.08
ITC, EQ, 02-Dec-2022,339.55,339.35,340.8,336.75, 337.50,337.15,337.85,8388835,104028, 5530292, 65.92
ITDC, EQ, 02-Dec-2022,378.4,379.9,386.4,375.7, 377.00,377.55,380.47,110865,4627, 44955, 40.55
ITDCEM, EQ, 02-Dec-2022,125.2,125.0,125.45,122.05, 122.35,122.5,123.57,960333,10063, 531617, 55.36
ITI, EQ, 02-Dec-2022,115.55,116.9,116.9,113.05, 114.00,114.5,114.86,444620,4686, 173006, 38.91
J&KBANK, EQ, 02-Dec-2022,45.85,45.85,47.4,45.55, 46.75,46.6,46.58,6996388,11384, 2430522, 34.74
JAGRAN, EQ, 02-Dec-2022,72.35,72.35,72.8,71.75, 72.50,72.2,72.42,209815,1796, 170393, 81.21
JAICORPLTD, EQ, 02-Dec-2022,170.2,170.5,171.4,168.05, 168.25,168.6,169.57,985527,8160, 263707, 26.76
JAMNAAUTO, EQ, 02-Dec-2022,112.25,112.7,114.0,112.05, 112.55,112.5,113.02,639713,7007, 271497, 42.44
JBCHEPHARM, EQ, 02-Dec-2022,2018.0,2028.6,2030.0,1995.5, 2009.90,2000.75,2011.77,35743,3805, 26174, 73.23
JBMA, EQ, 02-Dec-2022,431.05,432.8,432.8,422.95, 427.80,426.25,427.33,87413,6522, 40711, 46.57
JCHAC, EQ, 02-Dec-2022,1159.85,1159.85,1201.85,1146.8, 1166.00,1156.85,1165.45,30849,5599, 13331, 43.21
JINDALPOLY, EQ, 02-Dec-2022,874.75,878.9,882.0,864.55, 880.00,879.1,874.09,24340,2787, 10360, 42.56
JINDALSAW, EQ, 02-Dec-2022,91.4,91.9,94.95,89.55, 93.45,94.05,92.28,1988860,13276, 916055, 46.06
JINDALSTEL, EQ, 02-Dec-2022,564.5,564.45,570.8,560.5, 564.20,564.45,564.41,4132768,68466, 1500301, 36.30
JKCEMENT, EQ, 02-Dec-2022,3201.05,3201.95,3247.7,3195.05, 3234.95,3236.35,3227.33,121361,8643, 28955, 23.86
JKIL, EQ, 02-Dec-2022,276.75,276.05,281.75,276.05, 279.90,279.6,279.38,79091,2053, 41506, 52.48
JKLAKSHMI, EQ, 02-Dec-2022,714.55,715.0,751.0,710.3, 745.25,748.55,739.15,1476913,55058, 588491, 39.85
JKPAPER, EQ, 02-Dec-2022,418.3,419.4,423.0,411.0, 414.00,414.1,417.41,819773,21535, 362067, 44.17
JKTYRE, EQ, 02-Dec-2022,199.6,198.05,207.1,196.25, 202.70,202.95,202.89,6203702,43355, 1006617, 16.23
JMCPROJECT, EQ, 02-Dec-2022,126.15,126.6,127.65,125.25, 126.20,126.0,126.41,89403,2160, 48244, 53.96
JMFINANCIL, EQ, 02-Dec-2022,75.95,76.2,79.95,75.75, 79.50,79.55,78.44,5902227,21502, 2718735, 46.06
JPPOWER, EQ, 02-Dec-2022,7.9,7.9,8.15,7.7, 7.95,7.95,7.94,86825648,23715, 28927984, 33.32
JSL, EQ, 02-Dec-2022,176.4,177.0,180.0,175.55, 177.60,176.95,178.16,1813517,12609, 1394088, 76.87
JSLHISAR, EQ, 02-Dec-2022,340.7,340.7,346.8,340.5, 343.90,342.2,343.46,95091,5037, 51307, 53.96
JSWHL, EQ, 02-Dec-2022,4399.05,4450.0,4450.0,4310.1, 4364.00,4354.75,4377.55,1040,460, 622, 59.81
JSWSTEEL, EQ, 02-Dec-2022,746.3,746.65,751.3,740.55, 745.00,743.05,744.17,1392199,27681, 562599, 40.41
JTEKTINDIA, EQ, 02-Dec-2022,147.8,147.05,149.55,146.2, 148.70,147.2,147.53,332056,5115, 172892, 52.07
JUBLFOOD, EQ, 02-Dec-2022,547.15,547.4,551.0,544.25, 548.20,547.65,548.02,1998883,36610, 1142496, 57.16
JUBLINGREA, EQ, 02-Dec-2022,533.55,533.55,538.9,528.5, 529.75,529.35,532.34,159354,4656, 77785, 48.81
JUBLPHARMA, EQ, 02-Dec-2022,381.15,382.5,382.85,374.1, 379.00,378.75,378.06,160678,17925, 70670, 43.98
JUSTDIAL, EQ, 02-Dec-2022,597.6,597.45,601.7,594.0, 595.00,597.5,597.81,89810,2791, 33772, 37.60
JYOTHYLAB, EQ, 02-Dec-2022,201.05,202.45,211.75,202.35, 211.30,210.45,208.88,1769914,24513, 492758, 27.84
KAJARIACER, EQ, 02-Dec-2022,1166.1,1166.0,1194.0,1160.45, 1180.00,1185.45,1180.71,136296,15078, 60124, 44.11
KALPATPOWR, EQ, 02-Dec-2022,527.15,522.05,533.4,517.05, 522.90,523.35,526.2,177225,10685, 54597, 30.81
KALYANKJIL, EQ, 02-Dec-2022,106.05,105.9,110.65,104.5, 109.20,109.75,108.54,6867433,37215, 2369457, 34.50
KANSAINER, EQ, 02-Dec-2022,441.5,441.95,443.95,438.0, 443.00,440.7,440.47,40306,2967, 21177, 52.54
KARURVYSYA, EQ, 02-Dec-2022,99.95,100.0,100.8,98.8, 99.20,99.15,99.46,2686532,15254, 1475414, 54.92
KEC, EQ, 02-Dec-2022,417.2,418.0,424.8,417.5, 418.10,419.25,420.59,217680,9537, 117569, 54.01
KEI, EQ, 02-Dec-2022,1586.3,1585.0,1624.0,1580.7, 1621.00,1616.35,1600.07,193392,8924, 129550, 66.99
KIOCL, EQ, 02-Dec-2022,215.7,215.95,223.5,215.95, 216.80,217.75,219.68,85181,3044, 26687, 31.33
KIRIINDUS, EQ, 02-Dec-2022,492.9,494.7,496.85,478.0, 483.00,481.8,485.32,136236,4422, 90126, 66.15
KIRLOSENG, EQ, 02-Dec-2022,336.6,336.6,343.95,332.1, 335.90,335.8,336.2,327266,10687, 94119, 28.76
KIRLOSIND, EQ, 02-Dec-2022,1953.3,1958.95,1973.0,1925.0, 1930.00,1929.3,1939.66,3032,530, 1996, 65.83
KNRCON, EQ, 02-Dec-2022,255.2,255.2,260.0,254.0, 258.95,258.85,258.11,162023,4511, 92305, 56.97
KOLTEPATIL, EQ, 02-Dec-2022,317.35,316.0,322.95,314.0, 316.40,315.95,318.82,147803,4305, 60927, 41.22
KOTAKBANK, EQ, 02-Dec-2022,1934.3,1917.1,1934.9,1917.1, 1933.00,1930.8,1926.27,1590968,63389, 1053950, 66.25
KPITTECH, EQ, 02-Dec-2022,712.5,712.5,721.8,710.55, 719.00,719.0,718.77,760559,27593, 315414, 41.47
KPRMILL, EQ, 02-Dec-2022,550.5,550.5,553.4,541.1, 547.85,544.6,547.72,770418,23304, 554120, 71.92
KRBL, EQ, 02-Dec-2022,433.9,433.85,433.85,424.0, 425.95,426.45,427.46,762592,19448, 244477, 32.06
KSB, EQ, 02-Dec-2022,1958.8,1958.0,1968.6,1921.35, 1930.00,1927.5,1936.93,11742,2751, 5925, 50.46
KSCL, EQ, 02-Dec-2022,512.6,513.0,521.4,511.35, 516.00,515.15,515.82,88277,3100, 60263, 68.27
KSL, EQ, 02-Dec-2022,339.45,341.15,349.7,332.8, 335.85,335.05,342.38,74387,3658, 33155, 44.57
KTKBANK, EQ, 02-Dec-2022,148.5,149.25,152.7,146.3, 151.70,151.3,149.2,4445956,17821, 1863517, 41.91
L&TFH, EQ, 02-Dec-2022,88.4,88.4,92.25,88.15, 91.35,91.35,91.1,28502730,77570, 7744466, 27.17
LALPATHLAB, EQ, 02-Dec-2022,2438.75,2450.95,2485.0,2439.0, 2475.00,2478.15,2476.22,249193,13312, 116286, 46.67
LAOPALA, EQ, 02-Dec-2022,404.2,405.8,417.7,400.1, 416.50,415.6,410.84,229522,8084, 124376, 54.19
LAURUSLABS, EQ, 02-Dec-2022,418.55,413.0,426.3,413.0, 423.00,423.6,420.51,2167607,30109, 841152, 38.81
LAXMIMACH, EQ, 02-Dec-2022,13254.2,13155.0,13342.4,13150.05, 13284.50,13256.4,13260.86,1946,898, 930, 47.79
LEMONTREE, EQ, 02-Dec-2022,98.0,98.45,100.95,98.05, 98.65,99.05,99.39,3950025,19877, 1014752, 25.69
LICHSGFIN, EQ, 02-Dec-2022,394.0,393.9,396.8,390.15, 393.20,393.6,393.41,941287,20575, 402242, 42.73
LINDEINDIA, EQ, 02-Dec-2022,3029.8,3044.95,3151.15,3028.85, 3120.00,3117.0,3088.33,73412,9159, 38917, 53.01
LT, EQ, 02-Dec-2022,2104.25,2096.1,2098.9,2069.15, 2090.00,2085.5,2082.38,1957264,119334, 1358489, 69.41
LTI, EQ, 02-Dec-2022,5010.45,5024.0,5125.0,4970.0, 5062.00,5065.75,5050.47,783131,65557, 288176, 36.80
LTTS, EQ, 02-Dec-2022,4159.75,4145.0,4318.7,4111.0, 4289.00,4287.35,4251.59,1454848,90316, 151101, 10.39
LUMAXIND, EQ, 02-Dec-2022,1963.65,1963.65,1963.65,1892.0, 1900.00,1910.75,1927.02,17557,3321, 7992, 45.52
LUPIN, EQ, 02-Dec-2022,770.3,769.95,779.0,762.4, 772.20,776.0,769.83,956797,21031, 234855, 24.55
LUXIND, EQ, 02-Dec-2022,1698.15,1700.0,1732.0,1698.8, 1710.10,1716.45,1717.2,67859,6681, 44312, 65.30
LXCHEM, EQ, 02-Dec-2022,303.1,303.7,306.4,302.7, 304.50,304.2,304.28,266521,7894, 123131, 46.20
M&M, EQ, 02-Dec-2022,1293.45,1286.45,1293.8,1260.0, 1266.95,1264.6,1268.4,2892150,100936, 1666153, 57.61
M&MFIN, EQ, 02-Dec-2022,220.3,219.75,230.4,219.45, 228.00,229.0,227.14,7479669,59483, 2246823, 30.04
MAHABANK, EQ, 02-Dec-2022,27.1,27.45,28.0,27.05, 27.30,27.35,27.48,24037754,23265, 6295674, 26.19
MAHINDCIE, EQ, 02-Dec-2022,287.65,288.0,291.75,285.5, 287.95,287.55,288.59,174230,4769, 79043, 45.37
MAHLIFE, EQ, 02-Dec-2022,389.3,389.7,394.0,385.6, 391.00,392.2,389.25,180762,4322, 125957, 69.68
MAHLOG, EQ, 02-Dec-2022,507.45,509.9,513.45,505.0, 507.65,507.9,508.5,111024,3976, 77767, 70.05
MAHSCOOTER, EQ, 02-Dec-2022,4978.0,5002.8,5002.8,4922.45, 4959.95,4956.6,4947.62,3340,1027, 1883, 56.38
MAHSEAMLES, EQ, 02-Dec-2022,373.9,374.0,389.95,372.05, 387.10,387.95,381.34,245480,10432, 108840, 44.34
MAITHANALL, EQ, 02-Dec-2022,960.5,964.9,971.0,951.9, 956.90,957.7,961.81,20800,2234, 11317, 54.41
MANAPPURAM, EQ, 02-Dec-2022,116.35,116.45,120.15,115.9, 119.20,119.4,118.78,11095185,40892, 3413730, 30.77
MARICO, EQ, 02-Dec-2022,501.5,501.05,505.85,498.6, 504.30,503.85,501.79,1542730,27748, 995136, 64.50
MARKSANS, EQ, 02-Dec-2022,57.9,57.9,59.1,57.7, 58.15,58.35,58.46,1162161,6296, 511893, 44.05
MARUTI, EQ, 02-Dec-2022,8958.15,8820.0,8928.9,8754.75, 8823.00,8815.85,8825.9,971612,111529, 446718, 45.98
MASFIN, EQ, 02-Dec-2022,854.95,863.5,863.5,845.0, 848.00,847.6,849.92,12641,1287, 6241, 49.37
MASTEK, EQ, 02-Dec-2022,1793.05,1807.0,1825.0,1779.0, 1785.00,1787.3,1800.36,103550,10221, 43322, 41.84
MATRIMONY, EQ, 02-Dec-2022,622.5,626.4,640.6,621.1, 625.40,624.65,627.45,14922,1846, 8607, 57.68
MAXHEALTH, EQ, 02-Dec-2022,452.3,452.8,452.8,445.05, 447.90,447.5,447.47,806478,30973, 544327, 67.49
MAYURUNIQ, EQ, 02-Dec-2022,454.45,450.0,458.05,450.0, 455.05,455.1,455.1,29034,1772, 22078, 76.04
MAZDOCK, EQ, 02-Dec-2022,911.9,915.25,920.0,902.15, 914.50,914.0,912.4,3085890,60532, 306721, 9.94
MCDOWELL-N, EQ, 02-Dec-2022,926.05,930.0,939.95,924.5, 934.00,935.9,931.97,1578503,57870, 674444, 42.73
METROPOLIS, EQ, 02-Dec-2022,1476.55,1476.55,1492.4,1464.0, 1477.85,1478.65,1478.23,182795,13214, 86941, 47.56
MFSL, EQ, 02-Dec-2022,701.25,701.25,711.0,698.75, 705.90,706.2,704.29,337560,14697, 107819, 31.94
MGL, EQ, 02-Dec-2022,899.75,904.5,918.0,899.0, 905.00,907.25,911.09,489400,12433, 101666, 20.77
MHRIL, EQ, 02-Dec-2022,283.95,284.95,289.1,280.05, 288.00,286.6,286.94,234649,5759, 102820, 43.82
MIDHANI, EQ, 02-Dec-2022,244.7,244.65,247.95,241.35, 242.15,242.15,243.67,583214,8452, 197569, 33.88
MINDACORP, EQ, 02-Dec-2022,212.35,212.9,222.25,212.4, 220.50,220.55,219.96,1071049,12721, 395938, 36.97
MMFL, EQ, 02-Dec-2022,870.35,876.05,876.05,852.25, 863.95,861.1,863.05,12950,1251, 9357, 72.25
MMTC, EQ, 02-Dec-2022,41.2,41.35,42.6,41.1, 41.85,41.95,41.94,3864481,10774, 1102226, 28.52
MOIL, EQ, 02-Dec-2022,161.65,163.6,172.4,163.6, 167.65,168.35,169.47,2560931,24735, 499850, 19.52
MOREPENLAB, EQ, 02-Dec-2022,31.05,31.05,31.4,30.75, 30.95,30.9,31.04,1305611,4217, 693422, 53.11
MOTILALOFS, EQ, 02-Dec-2022,665.7,666.0,668.0,662.5, 665.50,666.2,665.92,83331,4447, 61532, 73.84
MPHASIS, EQ, 02-Dec-2022,2135.2,2160.0,2168.0,2133.7, 2158.05,2157.35,2154.0,720904,40571, 245968, 34.12
MRF, EQ, 02-Dec-2022,94325.5,94490.0,94988.0,93234.0, 94489.95,94554.2,94234.46,11977,7204, 2568, 21.44
MRPL, EQ, 02-Dec-2022,58.15,59.5,61.25,59.1, 59.20,59.3,60.19,7812808,20467, 2589554, 33.14
MSTCLTD, EQ, 02-Dec-2022,332.95,333.8,341.65,332.0, 333.00,334.0,335.83,557783,12542, 158578, 28.43
MTARTECH, EQ, 02-Dec-2022,1600.45,1607.4,1750.0,1599.35, 1735.25,1737.8,1707.93,1259489,66980, 290409, 23.06
