SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GNFC, EQ, 05-Dec-2022,595.9,598.4,608.9,595.3, 599.50,599.15,599.77,1242199,24244, 286300, 23.05
GODFRYPHLP, EQ, 05-Dec-2022,1819.75,1830.0,1835.15,1755.0, 1774.00,1772.6,1796.88,60544,5885, 28164, 46.52
GODREJAGRO, EQ, 05-Dec-2022,484.7,484.7,486.95,482.45, 486.50,485.7,484.78,46879,2510, 25829, 55.10
GODREJCP, EQ, 05-Dec-2022,881.65,882.15,885.0,873.95, 881.25,882.5,879.08,970685,23177, 306120, 31.54
GODREJIND, EQ, 05-Dec-2022,457.6,458.8,466.0,458.3, 465.00,464.65,463.16,207874,5917, 96024, 46.19
GODREJPROP, EQ, 05-Dec-2022,1333.6,1339.9,1361.85,1331.25, 1354.50,1355.4,1350.64,833768,44484, 306259, 36.73
GPPL, EQ, 05-Dec-2022,92.1,92.3,92.3,91.0, 91.35,91.45,91.58,533099,7518, 299211, 56.13
GRANULES, EQ, 05-Dec-2022,339.6,341.2,346.4,340.05, 341.50,341.15,343.31,1010015,13955, 228727, 22.65
GRAPHITE, EQ, 05-Dec-2022,391.3,392.9,408.0,392.9, 403.90,403.6,402.44,1646640,28279, 518319, 31.48
GRASIM, EQ, 05-Dec-2022,1819.65,1827.8,1837.0,1812.8, 1817.35,1816.15,1824.31,833967,46169, 324385, 38.90
GREAVESCOT, EQ, 05-Dec-2022,147.9,148.7,148.7,145.35, 146.20,146.05,146.89,1324309,15678, 827442, 62.48
GREENLAM, EQ, 05-Dec-2022,334.75,338.7,338.7,326.25, 327.20,329.8,333.44,13462,934, 9881, 73.40
GREENPLY, EQ, 05-Dec-2022,160.4,162.0,162.4,160.0, 160.30,160.15,161.02,130597,5934, 72502, 55.52
GRINDWELL, EQ, 05-Dec-2022,1937.9,1935.0,1976.2,1900.0, 1920.00,1927.35,1948.78,80596,7928, 47059, 58.39
GRSE, EQ, 05-Dec-2022,516.05,516.95,535.8,511.85, 513.95,515.35,523.4,1596647,25993, 309721, 19.40
GSFC, EQ, 05-Dec-2022,131.4,132.1,134.85,131.7, 133.70,133.5,133.3,1555166,11252, 740749, 47.63
GSPL, EQ, 05-Dec-2022,263.7,265.9,267.85,257.6, 257.90,261.0,263.15,812224,10223, 450855, 55.51
GTPL, EQ, 05-Dec-2022,139.1,140.7,142.5,139.45, 140.00,140.15,140.72,90413,1893, 41201, 45.57
GUJALKALI, EQ, 05-Dec-2022,794.0,791.25,810.1,791.25, 801.00,800.4,801.21,117160,6209, 42248, 36.06
GUJGASLTD, EQ, 05-Dec-2022,516.3,519.95,520.0,504.15, 507.95,508.5,508.25,1273186,22100, 400368, 31.45
GULFOILLUB, EQ, 05-Dec-2022,455.8,459.95,465.85,459.95, 465.60,463.9,463.24,77633,8687, 50318, 64.82
HAL, EQ, 05-Dec-2022,2774.25,2792.25,2799.0,2766.15, 2775.00,2783.3,2779.3,680281,39989, 219717, 32.30
HAPPSTMNDS, EQ, 05-Dec-2022,985.7,993.4,995.0,974.0, 980.00,980.5,983.82,145618,9787, 75266, 51.69
HATHWAY, EQ, 05-Dec-2022,17.35,17.55,17.75,17.4, 17.55,17.6,17.62,3389619,5087, 1534161, 45.26
HATSUN, EQ, 05-Dec-2022,945.55,946.05,974.9,946.05, 963.00,963.9,965.04,81412,5719, 24702, 30.34
HAVELLS, EQ, 05-Dec-2022,1238.95,1240.0,1240.0,1217.75, 1235.00,1234.35,1229.42,658970,24066, 398432, 60.46
HCC, EQ, 05-Dec-2022,18.55,18.75,19.6,18.5, 19.20,19.2,19.16,91785714,38987, 34295442, 37.36
HCG, EQ, 05-Dec-2022,304.9,314.4,314.4,299.0, 305.90,305.85,304.01,118944,5107, 71159, 59.83
HCLTECH, EQ, 05-Dec-2022,1135.55,1133.25,1141.95,1127.2, 1130.00,1130.85,1131.03,2646466,69731, 1722717, 65.09
HDFC, EQ, 05-Dec-2022,2665.3,2659.05,2681.0,2636.05, 2674.15,2675.8,2659.34,3267404,107171, 2275477, 69.64
HDFCAMC, EQ, 05-Dec-2022,2193.95,2201.05,2205.5,2175.0, 2182.85,2186.8,2191.36,221880,10084, 157799, 71.12
HDFCBANK, EQ, 05-Dec-2022,1607.1,1609.95,1614.6,1596.2, 1613.00,1612.95,1604.77,5796311,198169, 3767906, 65.01
HDFCLIFE, EQ, 05-Dec-2022,589.85,591.9,593.8,584.8, 588.50,588.9,588.59,2199625,49152, 1531354, 69.62
HEG, EQ, 05-Dec-2022,1060.0,1066.0,1093.0,1063.95, 1079.00,1079.65,1080.78,427450,20790, 121885, 28.51
HEIDELBERG, EQ, 05-Dec-2022,207.0,208.0,208.65,204.2, 204.30,204.6,205.37,155465,3083, 98472, 63.34
HEMIPROP, EQ, 05-Dec-2022,102.85,104.7,114.8,104.0, 113.70,113.25,111.56,12452069,61861, 3617997, 29.06
HERANBA, EQ, 05-Dec-2022,533.25,539.4,540.25,535.0, 537.00,537.4,537.46,37394,2745, 26681, 71.35
HERITGFOOD, EQ, 05-Dec-2022,345.45,347.2,347.9,339.3, 341.15,341.7,342.43,101295,8217, 61839, 61.05
HEROMOTOCO, EQ, 05-Dec-2022,2820.45,2810.0,2832.9,2785.65, 2825.00,2827.65,2816.67,397713,26161, 193434, 48.64
HESTERBIO, EQ, 05-Dec-2022,1858.85,1868.1,1890.45,1852.6, 1884.95,1882.45,1875.91,2169,456, 1513, 69.76
HFCL, EQ, 05-Dec-2022,81.4,81.9,84.45,80.45, 83.30,83.45,82.65,20399306,40964, 6498941, 31.86
HGINFRA, EQ, 05-Dec-2022,593.2,592.9,597.95,585.05, 586.05,586.95,591.12,34052,3660, 18070, 53.07
HIKAL, EQ, 05-Dec-2022,342.7,343.0,358.35,343.0, 346.50,348.5,351.05,346785,9702, 148316, 42.77
HIL, EQ, 05-Dec-2022,2764.25,2789.95,2807.0,2740.1, 2760.00,2763.2,2769.33,12298,2646, 7088, 57.64
HIMATSEIDE, EQ, 05-Dec-2022,96.4,96.4,97.75,94.9, 95.60,95.8,96.17,287960,5608, 159340, 55.33
HINDALCO, EQ, 05-Dec-2022,461.1,466.15,483.85,466.15, 482.00,481.2,476.35,14599958,173718, 4074151, 27.91
HINDCOPPER, EQ, 05-Dec-2022,118.65,119.65,122.5,119.25, 121.55,121.45,121.48,5673261,24036, 1835049, 32.35
HINDOILEXP, EQ, 05-Dec-2022,143.7,144.65,145.7,142.9, 143.90,143.65,144.3,202217,2313, 92542, 45.76
HINDPETRO, EQ, 05-Dec-2022,235.7,235.5,236.15,229.4, 229.90,230.1,232.13,2602442,29770, 1289260, 49.54
HINDUNILVR, EQ, 05-Dec-2022,2615.1,2600.0,2625.0,2585.15, 2620.00,2619.85,2609.42,1640511,78675, 1051823, 64.12
HINDZINC, EQ, 05-Dec-2022,305.4,306.1,315.0,306.1, 314.80,314.05,312.7,1227211,20796, 533804, 43.50
HOMEFIRST, EQ, 05-Dec-2022,757.65,757.75,762.05,740.8, 749.50,747.4,755.41,142066,15803, 80588, 56.73
HONAUT, EQ, 05-Dec-2022,42369.05,42388.0,42964.75,42071.55, 42250.00,42328.05,42445.72,4091,2435, 1334, 32.61
HSCL, EQ, 05-Dec-2022,101.1,101.8,105.4,101.8, 104.45,104.25,104.08,4963668,20977, 1889616, 38.07
HUDCO, EQ, 05-Dec-2022,52.8,53.2,54.0,52.3, 52.95,52.9,53.13,10411579,18910, 2741350, 26.33
HUHTAMAKI, EQ, 05-Dec-2022,195.05,195.05,199.4,195.0, 198.95,197.9,197.35,38128,1276, 25843, 67.78
IBREALEST, EQ, 05-Dec-2022,85.85,86.5,89.2,86.25, 87.45,87.6,87.89,13396585,37167, 4088967, 30.52
IBULHSGFIN, EQ, 05-Dec-2022,142.8,143.55,149.0,143.0, 146.25,146.6,146.69,15640318,56167, 3442357, 22.01
ICICIBANK, EQ, 05-Dec-2022,930.6,937.0,937.0,928.4, 933.90,933.6,932.34,10984608,252201, 8258310, 75.18
ICICIGI, EQ, 05-Dec-2022,1238.65,1239.95,1244.75,1218.0, 1219.90,1223.4,1228.49,423089,16577, 223509, 52.83
ICICIPRULI, EQ, 05-Dec-2022,482.25,484.8,484.8,470.75, 474.90,475.3,474.8,1866186,33542, 1063378, 56.98
ICIL, EQ, 05-Dec-2022,139.15,140.25,141.9,140.05, 140.50,140.25,140.67,144263,2369, 84181, 58.35
ICRA, EQ, 05-Dec-2022,4390.15,4442.6,4442.6,4340.0, 4408.55,4418.35,4399.18,3085,874, 1791, 58.06
IDBI, EQ, 05-Dec-2022,53.9,54.05,55.3,53.7, 54.15,54.25,54.36,12976810,21508, 3994481, 30.78
IDEA, EQ, 05-Dec-2022,8.3,8.35,8.35,8.15, 8.20,8.15,8.24,54867545,75749, 21415683, 39.03
IDFC, EQ, 05-Dec-2022,83.8,83.8,86.3,83.7, 85.00,85.15,85.21,9488092,41621, 2648815, 27.92
IDFCFIRSTB, EQ, 05-Dec-2022,59.0,59.3,61.2,58.9, 60.35,60.4,60.45,60123157,101434, 15282140, 25.42
IEX, EQ, 05-Dec-2022,150.2,150.9,152.4,150.0, 150.85,151.0,151.3,5017611,35919, 1620400, 32.29
IFBIND, EQ, 05-Dec-2022,951.5,956.3,957.95,924.7, 930.90,927.7,934.03,48165,4970, 25384, 52.70
IFCI, EQ, 05-Dec-2022,13.8,14.0,14.55,13.85, 14.30,14.3,14.27,26652211,14542, 8061882, 30.25
IGL, EQ, 05-Dec-2022,438.45,440.65,440.65,425.75, 435.00,435.45,432.49,3186894,51936, 1067640, 33.50
IGPL, EQ, 05-Dec-2022,531.8,533.0,549.0,533.0, 543.65,543.5,544.0,52054,2915, 26884, 51.65
IIFLSEC, EQ, 05-Dec-2022,68.65,69.35,71.55,68.65, 68.95,69.0,69.61,789094,6932, 313126, 39.68
IIFLWAM, EQ, 05-Dec-2022,1797.85,1800.0,1823.95,1776.55, 1788.00,1798.7,1803.4,292803,3397, 276302, 94.36
IMFA, EQ, 05-Dec-2022,266.55,268.35,274.3,268.1, 269.95,269.15,272.08,126171,3082, 87155, 69.08
INDHOTEL, EQ, 05-Dec-2022,324.55,325.85,326.35,321.1, 323.55,324.25,324.2,2844044,37101, 1393914, 49.01
INDIACEM, EQ, 05-Dec-2022,248.85,249.7,251.05,246.2, 247.20,248.1,248.63,1665776,12940, 272712, 16.37
INDIAGLYCO, EQ, 05-Dec-2022,780.2,784.65,786.0,770.0, 770.20,772.55,777.9,20812,1656, 10903, 52.39
INDIAMART, EQ, 05-Dec-2022,4466.75,4489.1,4496.0,4430.0, 4470.05,4479.7,4475.2,40431,8258, 15730, 38.91
INDIANB, EQ, 05-Dec-2022,282.35,282.9,286.3,282.0, 284.00,284.5,284.07,1451799,22271, 379858, 26.16
INDIGO, EQ, 05-Dec-2022,1916.5,1915.0,1934.45,1906.25, 1916.00,1919.05,1919.28,298145,21756, 129091, 43.30
INDIGOPNTS, EQ, 05-Dec-2022,1340.55,1358.0,1358.0,1330.05, 1335.00,1335.15,1337.14,81052,10035, 44625, 55.06
INDOCO, EQ, 05-Dec-2022,397.9,393.0,397.2,391.15, 394.00,393.05,394.38,30187,2789, 18544, 61.43
INDUSINDBK, EQ, 05-Dec-2022,1178.7,1182.0,1198.0,1179.85, 1194.25,1195.5,1192.03,3842074,78181, 2467769, 64.23
INDUSTOWER, EQ, 05-Dec-2022,202.75,202.8,203.3,200.5, 201.50,201.55,201.42,987246,8263, 536573, 54.35
INEOSSTYRO, EQ, 05-Dec-2022,824.4,827.0,843.45,826.95, 837.00,838.45,835.91,45767,4752, 18947, 41.40
INFIBEAM, EQ, 05-Dec-2022,17.15,17.35,18.3,17.05, 17.85,17.85,17.73,12645776,11011, 5095639, 40.30
INFY, EQ, 05-Dec-2022,1637.9,1638.0,1644.85,1623.3, 1638.65,1639.75,1634.5,3824966,133011, 2527285, 66.07
INGERRAND, EQ, 05-Dec-2022,2144.55,2127.95,2148.6,2123.0, 2126.60,2128.1,2135.8,13138,2313, 6416, 48.84
INOXLEISUR, EQ, 05-Dec-2022,555.0,555.0,566.3,552.55, 562.00,562.5,561.65,283768,9845, 142283, 50.14
INOXWIND, EQ, 05-Dec-2022,127.2,121.0,127.0,121.0, 125.00,124.8,124.6,493021,5830, 186636, 37.86
INTELLECT, EQ, 05-Dec-2022,470.3,472.0,476.0,460.0, 463.60,464.6,465.62,692294,18618, 306288, 44.24
IOB, EQ, 05-Dec-2022,22.95,23.0,23.4,22.0, 22.35,22.35,22.72,23394867,18640, 8760918, 37.45
IOC, EQ, 05-Dec-2022,77.0,77.05,77.7,76.7, 77.05,77.05,77.12,10947250,43916, 5858825, 53.52
IOLCP, EQ, 05-Dec-2022,346.6,345.1,350.8,341.1, 343.50,343.4,346.64,73373,3375, 33253, 45.32
IPCALAB, EQ, 05-Dec-2022,868.55,871.6,871.6,862.05, 863.20,863.8,864.09,238502,8457, 169786, 71.19
IRB, EQ, 05-Dec-2022,274.55,276.0,280.0,271.25, 279.15,276.95,275.9,1284409,15318, 471534, 36.71
IRCON, EQ, 05-Dec-2022,63.25,64.0,64.15,61.6, 62.10,62.1,62.93,9523461,25429, 2858264, 30.01
IRCTC, EQ, 05-Dec-2022,730.1,733.0,733.7,725.1, 730.00,729.1,728.45,1114128,26536, 424102, 38.07
IRFC, EQ, 05-Dec-2022,34.5,34.7,34.7,33.45, 33.60,33.65,33.94,71585440,115551, 21428996, 29.93
ISEC, EQ, 05-Dec-2022,536.35,537.6,542.8,528.05, 531.30,530.55,532.42,200786,12528, 110049, 54.81
ITC, EQ, 05-Dec-2022,337.15,337.65,338.85,334.15, 336.60,336.75,335.88,9716390,131793, 6175352, 63.56
ITDC, EQ, 05-Dec-2022,377.55,379.8,381.45,371.5, 372.50,373.05,376.52,56586,2822, 27406, 48.43
ITDCEM, EQ, 05-Dec-2022,122.5,123.35,130.35,122.5, 128.80,129.25,127.55,2786037,17442, 1701093, 61.06
ITI, EQ, 05-Dec-2022,114.5,114.0,117.4,113.15, 114.30,114.0,115.39,652092,7878, 157018, 24.08
J&KBANK, EQ, 05-Dec-2022,46.6,47.0,51.75,46.4, 51.75,51.25,49.7,26000531,33965, 9763005, 37.55
JAGRAN, EQ, 05-Dec-2022,72.2,72.7,75.8,71.75, 75.00,74.95,74.24,937856,4971, 752897, 80.28
JAICORPLTD, EQ, 05-Dec-2022,168.6,169.4,177.8,166.75, 175.00,175.4,173.61,2790193,20751, 768458, 27.54
JAMNAAUTO, EQ, 05-Dec-2022,112.5,113.0,113.6,111.65, 112.25,112.3,112.56,354696,5604, 166558, 46.96
JBCHEPHARM, EQ, 05-Dec-2022,2000.75,2012.65,2041.55,1989.5, 2037.00,2019.4,2010.69,57998,7100, 24324, 41.94
JBMA, EQ, 05-Dec-2022,426.25,439.7,439.7,426.2, 429.15,427.55,430.93,48035,4044, 21123, 43.97
JCHAC, EQ, 05-Dec-2022,1156.85,1156.85,1197.0,1156.85, 1176.00,1184.3,1181.76,22279,5356, 7181, 32.23
JINDALPOLY, EQ, 05-Dec-2022,879.1,884.0,892.85,879.2, 881.95,882.75,885.28,32741,2429, 22402, 68.42
JINDALSAW, EQ, 05-Dec-2022,94.05,94.5,96.6,93.2, 94.15,94.15,95.23,1584412,9272, 685153, 43.24
JINDALSTEL, EQ, 05-Dec-2022,564.45,571.3,573.5,566.05, 567.00,569.35,569.51,2829575,54873, 763307, 26.98
JKCEMENT, EQ, 05-Dec-2022,3236.35,3243.75,3262.2,3166.5, 3184.70,3190.6,3197.2,109839,9587, 36340, 33.08
JKIL, EQ, 05-Dec-2022,279.6,276.8,285.65,271.65, 273.00,273.2,276.27,188129,5339, 94176, 50.06
JKLAKSHMI, EQ, 05-Dec-2022,748.55,748.55,834.75,747.0, 822.90,825.35,800.9,3968081,84372, 822641, 20.73
JKPAPER, EQ, 05-Dec-2022,414.1,415.9,416.6,406.5, 408.40,408.2,409.69,552692,10879, 252021, 45.60
JKTYRE, EQ, 05-Dec-2022,202.95,205.0,209.0,202.6, 203.70,204.1,205.17,3588678,26824, 782316, 21.80
JMCPROJECT, EQ, 05-Dec-2022,126.0,126.0,128.95,124.0, 126.00,126.9,126.72,258369,7071, 140508, 54.38
JMFINANCIL, EQ, 05-Dec-2022,79.55,80.5,84.9,80.1, 80.70,80.75,82.16,12292400,41465, 4361846, 35.48
JPPOWER, EQ, 05-Dec-2022,7.95,8.0,8.3,7.85, 8.10,8.05,8.14,137041295,27989, 29943057, 21.85
JSL, EQ, 05-Dec-2022,176.95,178.45,180.95,176.7, 179.10,179.0,179.66,1519011,13757, 1133247, 74.60
JSLHISAR, EQ, 05-Dec-2022,342.2,342.3,347.7,339.55, 344.80,343.1,344.01,54594,3313, 31366, 57.45
JSWHL, EQ, 05-Dec-2022,4354.75,4354.75,4429.95,4350.0, 4412.00,4413.7,4392.02,1146,383, 625, 54.54
JSWSTEEL, EQ, 05-Dec-2022,743.05,746.45,759.0,746.0, 754.10,756.6,754.91,2129340,40253, 710357, 33.36
JTEKTINDIA, EQ, 05-Dec-2022,147.2,148.2,149.8,147.2, 148.10,147.95,148.08,326067,4145, 192601, 59.07
JUBLFOOD, EQ, 05-Dec-2022,547.65,548.55,555.15,543.1, 552.75,553.85,550.95,2164470,37382, 938109, 43.34
JUBLINGREA, EQ, 05-Dec-2022,529.35,531.4,544.0,530.1, 535.10,534.55,536.48,269202,8170, 106849, 39.69
JUBLPHARMA, EQ, 05-Dec-2022,378.75,378.75,380.9,373.0, 375.55,375.65,377.32,132416,11528, 71365, 53.89
JUSTDIAL, EQ, 05-Dec-2022,597.5,593.0,598.8,589.05, 594.00,593.35,593.37,112053,3907, 40560, 36.20
JYOTHYLAB, EQ, 05-Dec-2022,210.45,212.0,213.45,208.55, 211.80,211.65,211.63,727901,13864, 283122, 38.90
KAJARIACER, EQ, 05-Dec-2022,1185.45,1177.25,1212.0,1170.05, 1185.00,1184.5,1192.03,216494,11104, 110436, 51.01
KALPATPOWR, EQ, 05-Dec-2022,523.35,524.8,524.8,513.2, 514.50,516.0,517.04,70170,4982, 32589, 46.44
KALYANKJIL, EQ, 05-Dec-2022,109.75,110.95,116.4,110.75, 115.25,115.5,114.59,12499766,56485, 2682876, 21.46
KANSAINER, EQ, 05-Dec-2022,440.7,444.15,450.35,442.3, 446.50,447.35,446.49,98826,5697, 65309, 66.08
KARURVYSYA, EQ, 05-Dec-2022,99.15,99.3,101.25,94.15, 101.00,99.35,97.61,16575045,64726, 7450930, 44.95
KEC, EQ, 05-Dec-2022,419.25,418.5,424.75,418.0, 419.45,419.05,420.98,362540,8494, 279707, 77.15
KEI, EQ, 05-Dec-2022,1616.35,1624.4,1644.0,1601.2, 1608.00,1610.65,1621.25,234630,14769, 126152, 53.77
KIOCL, EQ, 05-Dec-2022,217.75,219.9,222.8,217.0, 218.50,218.15,219.57,41598,2821, 17098, 41.10
KIRIINDUS, EQ, 05-Dec-2022,481.8,485.65,489.0,475.05, 487.00,480.65,482.97,88573,3445, 46410, 52.40
KIRLOSENG, EQ, 05-Dec-2022,335.8,337.45,343.65,333.55, 340.65,341.25,339.75,299082,7555, 123358, 41.25
KIRLOSIND, EQ, 05-Dec-2022,1929.3,1929.3,1983.5,1929.3, 1970.00,1958.4,1963.5,7124,1039, 5215, 73.20
KNRCON, EQ, 05-Dec-2022,258.85,259.4,264.5,258.2, 262.00,261.0,261.44,187299,5257, 104562, 55.83
KOLTEPATIL, EQ, 05-Dec-2022,315.95,317.15,317.15,311.5, 313.00,313.2,314.33,88284,3041, 41026, 46.47
KOTAKBANK, EQ, 05-Dec-2022,1930.8,1942.0,1943.95,1920.0, 1933.85,1938.45,1931.26,1245509,66850, 768844, 61.73
KPITTECH, EQ, 05-Dec-2022,719.0,721.95,722.0,712.05, 717.00,718.2,717.91,556824,21829, 236185, 42.42
KPRMILL, EQ, 05-Dec-2022,544.6,548.95,552.45,537.0, 543.45,543.1,542.82,621509,13954, 470209, 75.66
KRBL, EQ, 05-Dec-2022,426.45,430.0,433.0,420.0, 422.00,423.3,426.94,487728,14102, 198699, 40.74
KSB, EQ, 05-Dec-2022,1927.5,1937.15,1957.95,1911.0, 1948.00,1937.55,1931.71,21706,4318, 9753, 44.93
KSCL, EQ, 05-Dec-2022,515.15,517.75,525.0,512.7, 524.90,523.15,519.49,105334,3980, 74241, 70.48
KSL, EQ, 05-Dec-2022,335.05,338.7,345.4,336.05, 339.00,339.2,341.28,66055,3544, 31840, 48.20
KTKBANK, EQ, 05-Dec-2022,151.3,152.1,164.45,151.1, 156.80,156.8,159.94,14894319,66750, 4281721, 28.75
L&TFH, EQ, 05-Dec-2022,91.35,92.1,93.9,91.8, 93.15,93.3,93.08,20689507,63474, 5317622, 25.70
LALPATHLAB, EQ, 05-Dec-2022,2478.15,2479.35,2510.0,2465.55, 2485.00,2493.3,2487.57,188534,16544, 72838, 38.63
LAOPALA, EQ, 05-Dec-2022,415.6,417.4,419.2,406.9, 411.00,412.25,412.29,131767,6246, 57855, 43.91
LAURUSLABS, EQ, 05-Dec-2022,423.6,423.5,426.15,418.2, 420.60,420.5,420.79,1609869,24199, 708231, 43.99
LAXMIMACH, EQ, 05-Dec-2022,13256.4,13425.0,13559.0,13230.8, 13400.00,13376.05,13421.94,3704,1290, 1749, 47.22
LEMONTREE, EQ, 05-Dec-2022,99.05,99.5,101.5,98.0, 98.25,98.4,99.41,4425825,35752, 1468428, 33.18
LICHSGFIN, EQ, 05-Dec-2022,393.6,395.4,404.25,394.3, 403.05,403.05,400.39,2339996,28171, 1018220, 43.51
LINDEINDIA, EQ, 05-Dec-2022,3117.0,3138.5,3139.95,3076.0, 3101.00,3100.55,3098.65,27260,4377, 17524, 64.28
LT, EQ, 05-Dec-2022,2085.5,2095.95,2096.8,2068.85, 2088.60,2085.6,2082.63,1767537,139331, 1236426, 69.95
LTTS, EQ, 05-Dec-2022,4287.35,4281.0,4312.3,4214.4, 4254.00,4248.95,4240.51,258701,25544, 71829, 27.77
LUMAXIND, EQ, 05-Dec-2022,1910.75,1909.95,1925.1,1825.0, 1840.00,1845.3,1858.63,24863,5151, 11947, 48.05
LUPIN, EQ, 05-Dec-2022,776.0,778.0,778.0,761.35, 768.90,770.1,767.15,734449,26375, 254729, 34.68
LUXIND, EQ, 05-Dec-2022,1716.45,1730.4,1757.0,1716.55, 1724.00,1722.5,1735.96,63887,7074, 32931, 51.55
LXCHEM, EQ, 05-Dec-2022,304.2,305.3,321.0,304.3, 318.40,318.75,315.32,2258828,34329, 668514, 29.60
M&M, EQ, 05-Dec-2022,1264.6,1269.45,1269.45,1252.6, 1259.20,1259.8,1258.45,2764806,65886, 1774842, 64.19
M&MFIN, EQ, 05-Dec-2022,229.0,232.25,243.35,228.2, 241.10,241.15,238.59,17008391,98587, 3010057, 17.70
MAHABANK, EQ, 05-Dec-2022,27.35,27.5,27.85,27.0, 27.80,27.65,27.45,15276414,14835, 4795137, 31.39
MAHINDCIE, EQ, 05-Dec-2022,287.55,289.75,291.95,287.75, 289.40,289.4,289.46,169913,4091, 72955, 42.94
MAHLIFE, EQ, 05-Dec-2022,392.2,395.25,395.25,382.9, 386.00,385.2,385.84,138059,6478, 66230, 47.97
MAHLOG, EQ, 05-Dec-2022,507.9,511.55,511.6,498.0, 498.55,499.05,501.24,93483,3668, 55696, 59.58
MAHSCOOTER, EQ, 05-Dec-2022,4956.6,4994.0,5000.35,4756.2, 4776.00,4784.7,4855.49,14757,3526, 8264, 56.00
MAHSEAMLES, EQ, 05-Dec-2022,387.95,389.9,394.9,381.25, 390.00,390.2,389.61,164137,8461, 91453, 55.72
MAITHANALL, EQ, 05-Dec-2022,957.7,962.5,974.35,950.0, 953.00,952.65,956.9,24898,3131, 13734, 55.16
MANAPPURAM, EQ, 05-Dec-2022,119.4,120.9,126.0,120.7, 123.70,123.7,124.04,24534022,91479, 6094711, 24.84
MARICO, EQ, 05-Dec-2022,503.85,504.95,506.5,499.8, 500.60,500.95,501.3,1003133,24522, 682266, 68.01
MARKSANS, EQ, 05-Dec-2022,58.35,58.6,61.5,58.4, 60.95,61.1,60.53,3508439,12486, 1490754, 42.49
MARUTI, EQ, 05-Dec-2022,8815.85,8844.0,8853.2,8765.0, 8786.95,8792.05,8792.31,519621,78677, 322614, 62.09
MASFIN, EQ, 05-Dec-2022,847.6,845.05,845.6,825.0, 828.00,827.15,831.69,36735,2980, 25205, 68.61
MASTEK, EQ, 05-Dec-2022,1787.3,1795.0,1804.3,1761.0, 1767.95,1768.6,1775.3,44140,5774, 18205, 41.24
MATRIMONY, EQ, 05-Dec-2022,624.65,625.0,627.7,616.3, 617.00,618.05,619.79,6271,938, 3932, 62.70
MAXHEALTH, EQ, 05-Dec-2022,447.5,451.25,452.15,435.2, 439.30,437.6,441.37,1170296,50461, 823660, 70.38
MAYURUNIQ, EQ, 05-Dec-2022,455.1,455.1,458.95,445.05, 445.05,445.75,451.8,16580,2124, 9639, 58.14
MAZDOCK, EQ, 05-Dec-2022,914.0,918.6,936.4,904.5, 907.90,911.85,920.68,3482846,60820, 524097, 15.05
MCDOWELL-N, EQ, 05-Dec-2022,935.9,937.0,939.15,921.6, 930.00,929.6,927.18,1024143,33324, 605958, 59.17
METROPOLIS, EQ, 05-Dec-2022,1478.65,1486.4,1489.8,1445.0, 1449.50,1451.35,1460.73,134089,8363, 54889, 40.93
MFSL, EQ, 05-Dec-2022,706.2,707.2,722.0,707.05, 719.00,720.05,715.27,544781,19306, 192508, 35.34
MGL, EQ, 05-Dec-2022,907.25,909.0,911.7,897.4, 905.00,904.15,903.11,160208,6311, 26660, 16.64
MHRIL, EQ, 05-Dec-2022,286.6,290.5,291.0,286.65, 288.50,288.05,288.76,235515,5792, 111436, 47.32
MIDHANI, EQ, 05-Dec-2022,242.15,243.3,248.8,243.0, 246.60,246.55,245.43,619705,10373, 177034, 28.57
MINDACORP, EQ, 05-Dec-2022,220.55,224.8,229.0,219.4, 222.00,221.05,224.35,1153633,18691, 492064, 42.65
MMFL, EQ, 05-Dec-2022,861.1,856.0,898.5,856.0, 897.00,894.75,891.06,54698,4910, 28879, 52.80
MMTC, EQ, 05-Dec-2022,41.95,42.2,42.45,41.4, 41.50,41.6,41.81,2874730,7773, 1115859, 38.82
MOIL, EQ, 05-Dec-2022,168.35,169.25,171.0,164.6, 166.45,166.0,167.38,335445,8511, 146260, 43.60
MOREPENLAB, EQ, 05-Dec-2022,30.9,31.05,32.7,30.9, 31.70,31.8,31.94,3319700,8411, 1120965, 33.77
MOTILALOFS, EQ, 05-Dec-2022,666.2,666.0,673.95,664.0, 670.00,668.65,668.21,157304,5375, 99892, 63.50
MPHASIS, EQ, 05-Dec-2022,2157.35,2164.95,2176.95,2112.2, 2139.00,2135.95,2135.71,358098,22441, 154682, 43.20
MRF, EQ, 05-Dec-2022,94554.2,94711.95,95243.65,94052.45, 94302.00,94673.7,94564.51,8584,5105, 1617, 18.84
MRPL, EQ, 05-Dec-2022,59.3,59.5,60.4,58.75, 59.15,59.2,59.38,2879399,10908, 949815, 32.99
MSTCLTD, EQ, 05-Dec-2022,334.0,336.0,338.0,327.05, 329.00,329.35,331.35,377775,9159, 148749, 39.38
MTARTECH, EQ, 05-Dec-2022,1737.8,1751.5,1823.9,1751.0, 1762.05,1767.6,1786.05,699517,41428, 167629, 23.96
MTNL, EQ, 05-Dec-2022,23.7,23.85,24.3,23.55, 23.55,23.6,23.88,2070700,3639, 879258, 42.46
