SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GODREJCP, EQ, 29-Nov-2022,854.05,856.0,879.55,852.75,871.0,865.65,869.63,996831,31969, 347398, 34.85
GODREJIND, EQ, 29-Nov-2022,447.85,451.4,459.7,451.4,455.0,454.55,455.22,445900,19047, 200799, 45.03
GODREJPROP, EQ, 29-Nov-2022,1291.95,1292.5,1299.25,1277.0,1277.95,1278.55,1284.44,317912,14945, 108087, 34.00
GPPL, EQ, 29-Nov-2022,91.1,91.1,91.9,90.5,91.0,90.85,91.01,493590,5843, 241064, 48.84
GRANULES, EQ, 29-Nov-2022,356.35,356.2,357.8,346.0,346.45,347.35,350.9,583338,10173, 250904, 43.01
GRAPHITE, EQ, 29-Nov-2022,377.0,375.75,402.5,375.75,390.9,390.7,394.75,3090487,51563, 555350, 17.97
GRASIM, EQ, 29-Nov-2022,1716.95,1720.0,1732.0,1714.65,1716.0,1719.15,1722.18,492703,25172, 280267, 56.88
GREAVESCOT, EQ, 29-Nov-2022,147.85,148.2,149.0,146.4,146.8,146.65,147.27,813853,6921, 439950, 54.06
GREENLAM, EQ, 29-Nov-2022,328.5,328.5,333.95,328.5,329.1,331.45,331.18,11614,1657, 6339, 54.58
GREENPLY, EQ, 29-Nov-2022,162.35,163.75,163.85,161.5,162.5,162.55,162.48,60437,2516, 38611, 63.89
GRINDWELL, EQ, 29-Nov-2022,1931.9,1932.0,1958.95,1912.45,1923.0,1927.9,1935.76,60573,5983, 49537, 81.78
GRSE, EQ, 29-Nov-2022,495.95,495.0,500.85,480.0,481.0,482.5,487.17,947638,18860, 230211, 24.29
GSFC, EQ, 29-Nov-2022,134.6,134.5,134.55,130.55,130.9,131.15,131.97,2535981,21795, 1542363, 60.82
GSPL, EQ, 29-Nov-2022,272.75,273.85,279.2,265.1,266.0,266.9,270.71,1798321,24136, 572548, 31.84
GTPL, EQ, 29-Nov-2022,145.6,144.1,148.5,143.55,144.6,144.45,144.58,28893,728, 18285, 63.29
GUJALKALI, EQ, 29-Nov-2022,797.75,796.8,802.0,789.4,791.35,790.35,794.12,52123,3081, 24574, 47.15
GUJGASLTD, EQ, 29-Nov-2022,504.25,504.35,507.9,497.0,498.9,498.7,500.01,919299,21237, 423068, 46.02
GULFOILLUB, EQ, 29-Nov-2022,443.4,445.4,449.8,442.5,445.0,443.9,445.91,39494,3007, 26267, 66.51
HAL, EQ, 29-Nov-2022,2762.55,2766.0,2773.4,2739.05,2752.0,2752.15,2754.93,493114,27310, 172474, 34.98
HAPPSTMNDS, EQ, 29-Nov-2022,948.1,950.0,953.95,942.5,945.6,944.65,947.82,120651,9981, 61352, 50.85
HATHWAY, EQ, 29-Nov-2022,16.3,16.35,16.7,16.3,16.6,16.6,16.53,2368271,2727, 1783572, 75.31
HATSUN, EQ, 29-Nov-2022,901.5,896.0,918.0,896.0,900.05,904.2,909.08,14219,1928, 7048, 49.57
HAVELLS, EQ, 29-Nov-2022,1221.55,1227.5,1240.7,1222.0,1230.25,1234.85,1233.18,298865,18872, 109066, 36.49
HCC, EQ, 29-Nov-2022,17.4,17.5,17.9,17.05,17.25,17.2,17.45,24778191,14525, 9374302, 37.83
HCG, EQ, 29-Nov-2022,305.6,307.45,308.2,299.85,302.2,301.55,302.8,214801,5463, 166119, 77.34
HCLTECH, EQ, 29-Nov-2022,1118.8,1118.8,1138.75,1118.05,1127.6,1128.95,1130.76,1785948,81489, 1112082, 62.27
HDFC, EQ, 29-Nov-2022,2658.7,2658.0,2681.5,2645.55,2662.0,2665.25,2667.23,2624497,136328, 1984372, 75.61
HDFCAMC, EQ, 29-Nov-2022,2166.25,2164.0,2183.0,2151.05,2171.1,2173.65,2171.0,170350,10659, 78910, 46.32
HDFCBANK, EQ, 29-Nov-2022,1600.25,1597.25,1612.35,1592.85,1600.0,1597.85,1602.17,6319118,186705, 4609779, 72.95
HDFCLIFE, EQ, 29-Nov-2022,586.0,583.5,587.5,582.55,585.0,584.85,584.93,3215187,63943, 2336261, 72.66
HEG, EQ, 29-Nov-2022,1030.5,1035.0,1099.0,1033.5,1058.55,1059.5,1074.12,1131070,50893, 229476, 20.29
HEIDELBERG, EQ, 29-Nov-2022,198.1,199.85,201.95,199.2,201.05,201.05,200.81,260642,4427, 177626, 68.15
HEMIPROP, EQ, 29-Nov-2022,97.65,97.6,99.55,96.6,96.95,96.75,97.56,567158,3720, 329792, 58.15
HERANBA, EQ, 29-Nov-2022,534.65,538.85,545.2,534.0,534.0,535.8,538.57,35500,2954, 19476, 54.86
HERITGFOOD, EQ, 29-Nov-2022,323.5,324.5,325.7,319.0,319.95,319.95,320.64,86161,5250, 60052, 69.70
HEROMOTOCO, EQ, 29-Nov-2022,2783.5,2783.15,2837.95,2773.1,2832.0,2828.25,2818.18,731879,50790, 348060, 47.56
HESTERBIO, EQ, 29-Nov-2022,1927.85,1947.85,1947.85,1920.0,1935.0,1933.75,1930.52,1082,177, 809, 74.77
HFCL, EQ, 29-Nov-2022,80.4,80.7,80.8,78.6,79.0,79.2,79.83,5989912,16921, 2273907, 37.96
HGINFRA, EQ, 29-Nov-2022,594.7,600.0,600.0,584.05,584.05,587.3,594.6,40402,3835, 23822, 58.96
HIKAL, EQ, 29-Nov-2022,356.55,357.95,359.0,340.2,340.2,341.8,344.67,300158,11683, 135935, 45.29
HIL, EQ, 29-Nov-2022,2601.3,2610.0,2619.95,2577.0,2580.15,2594.7,2591.82,4994,1969, 2957, 59.21
HIMATSEIDE, EQ, 29-Nov-2022,95.15,95.5,95.8,94.0,94.9,94.7,95.17,147696,2186, 86986, 58.90
HINDALCO, EQ, 29-Nov-2022,431.15,433.0,440.9,432.25,435.6,435.95,437.86,6518828,63852, 1570644, 24.09
HINDCOPPER, EQ, 29-Nov-2022,114.5,114.5,116.3,113.9,114.5,114.65,115.35,2668670,13995, 808869, 30.31
HINDOILEXP, EQ, 29-Nov-2022,139.95,140.8,146.7,140.5,142.8,143.15,143.83,634650,6665, 256184, 40.37
HINDPETRO, EQ, 29-Nov-2022,238.5,239.0,239.7,235.6,238.0,238.5,237.94,3248659,27572, 1461848, 45.00
HINDUNILVR, EQ, 29-Nov-2022,2525.2,2527.2,2639.95,2527.2,2635.95,2634.2,2607.11,2542932,135358, 1220939, 48.01
HINDZINC, EQ, 29-Nov-2022,301.1,298.3,303.95,297.3,303.5,303.15,301.53,495661,8927, 260176, 52.49
HOMEFIRST, EQ, 29-Nov-2022,718.0,716.65,727.55,707.2,726.9,724.95,720.23,136398,14728, 97806, 71.71
HONAUT, EQ, 29-Nov-2022,41311.7,41066.0,42189.5,40900.0,41070.0,41027.8,41391.12,7382,4552, 1968, 26.66
HSCL, EQ, 29-Nov-2022,102.5,103.0,104.05,100.1,100.55,100.5,101.79,2320186,13155, 964960, 41.59
HUDCO, EQ, 29-Nov-2022,49.8,50.0,50.85,48.55,48.65,48.75,49.42,9012285,16378, 3131407, 34.75
HUHTAMAKI, EQ, 29-Nov-2022,186.0,186.2,198.0,184.0,191.7,191.7,191.78,164316,5281, 66872, 40.70
IBREALEST, EQ, 29-Nov-2022,84.0,84.4,85.9,83.7,84.65,84.8,84.71,7209641,22503, 2198356, 30.49
IBULHSGFIN, EQ, 29-Nov-2022,143.1,143.55,145.1,141.6,142.95,143.55,143.22,10638911,42416, 1827978, 17.18
ICICIBANK, EQ, 29-Nov-2022,937.4,933.55,949.9,933.55,946.85,946.75,947.15,13096845,244003, 9804723, 74.86
ICICIGI, EQ, 29-Nov-2022,1158.8,1163.0,1187.0,1159.1,1175.95,1175.7,1173.01,538581,32898, 246838, 45.83
ICICIPRULI, EQ, 29-Nov-2022,455.15,456.9,473.95,453.85,472.0,471.1,460.75,10301083,68436, 6516878, 63.26
ICIL, EQ, 29-Nov-2022,136.6,136.0,141.7,136.0,136.75,137.0,138.31,382222,5634, 193508, 50.63
ICRA, EQ, 29-Nov-2022,4241.05,4399.85,4574.4,4311.0,4469.0,4419.35,4462.0,30921,6730, 7969, 25.77
IDBI, EQ, 29-Nov-2022,52.85,53.95,55.6,53.1,54.2,54.3,54.59,52405381,72174, 13816506, 26.36
IDEA, EQ, 29-Nov-2022,8.05,8.1,8.15,8.0,8.05,8.05,8.06,57370817,119840, 23150704, 40.35
IDFC, EQ, 29-Nov-2022,82.3,82.7,82.7,80.6,80.7,80.8,81.41,4692668,16969, 1306581, 27.84
IDFCFIRSTB, EQ, 29-Nov-2022,58.8,59.0,59.5,57.9,57.95,58.0,58.39,26139041,45933, 10952585, 41.90
IEX, EQ, 29-Nov-2022,148.05,148.05,150.85,147.05,148.1,148.4,149.25,8487402,59605, 2519961, 29.69
IFBIND, EQ, 29-Nov-2022,968.75,973.6,977.9,956.0,957.0,958.95,964.18,23176,4421, 7174, 30.95
IFCI, EQ, 29-Nov-2022,13.4,13.55,13.7,13.15,13.45,13.35,13.38,19344797,7947, 2905243, 15.02
IGL, EQ, 29-Nov-2022,443.55,446.15,446.15,427.8,432.5,433.5,434.39,4984379,86257, 1547695, 31.05
IGPL, EQ, 29-Nov-2022,533.55,537.25,537.85,528.1,528.2,531.65,534.01,14344,1309, 7752, 54.04
IIFLSEC, EQ, 29-Nov-2022,68.6,68.6,71.2,68.15,68.5,68.45,69.5,577914,5398, 279860, 48.43
IIFLWAM, EQ, 29-Nov-2022,1796.9,1775.05,1924.0,1775.05,1850.0,1865.05,1876.22,139181,21634, 33530, 24.09
IMFA, EQ, 29-Nov-2022,239.95,241.9,245.7,239.4,244.2,244.1,243.8,52232,1945, 30997, 59.34
INDHOTEL, EQ, 29-Nov-2022,325.85,325.5,326.25,315.05,315.85,316.2,319.9,4642496,96036, 2266132, 48.81
INDIACEM, EQ, 29-Nov-2022,240.95,240.2,245.1,240.2,242.25,242.55,243.25,2465384,17229, 603024, 24.46
INDIAGLYCO, EQ, 29-Nov-2022,769.05,771.0,775.85,761.1,763.1,764.2,768.16,22879,1742, 13747, 60.09
INDIAMART, EQ, 29-Nov-2022,4405.7,4400.0,4450.0,4372.25,4385.5,4384.35,4412.8,41019,5799, 11655, 28.41
INDIANB, EQ, 29-Nov-2022,272.6,272.05,275.0,266.6,268.5,267.95,271.23,1964196,23547, 1008515, 51.34
INDIGO, EQ, 29-Nov-2022,1913.3,1925.0,1940.0,1901.0,1910.8,1911.35,1913.55,567704,25485, 169543, 29.86
INDIGOPNTS, EQ, 29-Nov-2022,1338.8,1359.8,1359.8,1321.25,1325.0,1326.4,1338.6,54932,8601, 25851, 47.06
INDOCO, EQ, 29-Nov-2022,396.1,393.3,396.1,382.75,387.0,384.95,388.82,79595,7585, 42516, 53.42
INDUSINDBK, EQ, 29-Nov-2022,1197.85,1192.0,1199.85,1178.45,1180.0,1180.6,1186.29,1875146,51858, 938207, 50.03
INDUSTOWER, EQ, 29-Nov-2022,203.3,203.3,203.95,199.05,199.5,199.45,200.59,1280928,16522, 577506, 45.08
INEOSSTYRO, EQ, 29-Nov-2022,791.4,794.5,807.0,793.4,800.65,803.3,800.64,23337,2071, 14596, 62.54
INFIBEAM, EQ, 29-Nov-2022,16.4,16.5,16.55,16.3,16.3,16.4,16.47,2149751,3354, 1173944, 54.61
INFY, EQ, 29-Nov-2022,1623.4,1621.2,1638.75,1615.05,1626.8,1629.05,1627.46,3131710,116838, 1733630, 55.36
INGERRAND, EQ, 29-Nov-2022,2131.35,2115.4,2167.45,2115.3,2138.4,2128.65,2137.48,30404,7160, 11155, 36.69
INOXLEISUR, EQ, 29-Nov-2022,541.2,545.0,549.55,538.3,539.0,540.75,543.4,245784,8018, 142065, 57.80
INOXWIND, EQ, 29-Nov-2022,119.7,118.45,123.95,117.3,123.0,122.85,121.42,604570,8795, 238114, 39.39
INTELLECT, EQ, 29-Nov-2022,457.0,458.0,459.85,449.0,450.0,450.85,454.95,300847,9961, 109983, 36.56
IOB, EQ, 29-Nov-2022,22.9,22.95,23.2,22.4,22.5,22.45,22.65,13334834,14070, 3702803, 27.77
IOC, EQ, 29-Nov-2022,76.2,76.45,76.7,75.0,75.15,75.3,75.58,17421133,67069, 7444877, 42.73
IOLCP, EQ, 29-Nov-2022,346.2,347.15,348.9,338.5,341.0,340.45,342.83,80512,4083, 45831, 56.92
IPCALAB, EQ, 29-Nov-2022,877.75,874.7,878.45,866.65,868.55,871.95,871.57,229351,11229, 140050, 61.06
IRB, EQ, 29-Nov-2022,260.75,261.0,280.0,259.95,274.0,273.55,273.8,12636863,93560, 3317806, 26.25
IRCON, EQ, 29-Nov-2022,61.7,61.7,64.65,58.5,59.6,59.9,60.83,34041728,77348, 8868725, 26.05
IRCTC, EQ, 29-Nov-2022,725.9,722.05,729.4,720.1,722.0,723.0,725.59,848626,22677, 278995, 32.88
IRFC, EQ, 29-Nov-2022,33.55,33.9,36.3,33.8,35.55,35.3,35.08,347649114,318036, 51070467, 14.69
ISEC, EQ, 29-Nov-2022,528.15,525.0,529.65,521.2,521.2,523.4,525.66,255214,21718, 161569, 63.31
ITC, EQ, 29-Nov-2022,340.05,340.0,345.0,340.0,342.45,342.3,342.94,10189855,115645, 5441795, 53.40
ITDC, EQ, 29-Nov-2022,385.1,380.2,425.9,380.2,382.95,384.85,402.1,1766931,53883, 299454, 16.95
ITDCEM, EQ, 29-Nov-2022,121.75,122.2,125.4,121.45,121.9,122.15,123.8,1774607,18150, 856300, 48.25
ITI, EQ, 29-Nov-2022,115.2,114.7,118.1,113.4,113.8,114.35,115.72,1234014,15093, 304776, 24.70
J&KBANK, EQ, 29-Nov-2022,46.45,46.6,47.1,45.4,46.55,46.45,46.32,8273571,12871, 2352314, 28.43
JAGRAN, EQ, 29-Nov-2022,71.7,71.5,73.1,71.25,72.4,72.7,72.41,386092,3864, 286221, 74.13
JAICORPLTD, EQ, 29-Nov-2022,165.2,166.0,173.4,164.4,170.4,171.4,170.15,3456977,26093, 870152, 25.17
JAMNAAUTO, EQ, 29-Nov-2022,106.5,107.0,107.9,106.25,106.35,106.6,107.04,321894,4630, 176979, 54.98
JBCHEPHARM, EQ, 29-Nov-2022,2029.6,2029.5,2035.45,2005.55,2015.9,2015.3,2021.3,23522,4235, 11757, 49.98
JBMA, EQ, 29-Nov-2022,425.9,422.0,425.9,418.05,421.9,420.8,421.68,51044,4535, 25860, 50.66
JCHAC, EQ, 29-Nov-2022,1123.55,1129.15,1188.0,1118.9,1180.0,1159.3,1128.84,91143,2172, 82881, 90.94
JINDALPOLY, EQ, 29-Nov-2022,874.7,875.0,884.95,862.0,864.0,862.95,870.92,33081,4537, 17184, 51.95
JINDALSAW, EQ, 29-Nov-2022,92.7,92.9,94.75,92.0,92.6,92.5,93.4,1976050,11397, 779768, 39.46
JINDALSTEL, EQ, 29-Nov-2022,507.2,507.45,518.0,507.45,515.1,515.0,514.89,2267533,32606, 508399, 22.42
JKCEMENT, EQ, 29-Nov-2022,3014.7,3034.9,3066.35,3016.05,3033.05,3051.55,3048.26,118030,10314, 31961, 27.08
JKIL, EQ, 29-Nov-2022,278.45,275.3,286.0,275.3,278.9,277.1,281.17,224421,6245, 75131, 33.48
JKLAKSHMI, EQ, 29-Nov-2022,676.35,678.9,707.0,674.1,689.0,686.6,695.08,1070025,29665, 416976, 38.97
JKPAPER, EQ, 29-Nov-2022,406.7,408.2,418.8,408.0,413.2,413.3,414.0,994603,17389, 324072, 32.58
JKTYRE, EQ, 29-Nov-2022,193.55,194.55,204.0,193.2,195.3,195.9,199.36,16377514,107287, 2430411, 14.84
JMCPROJECT, EQ, 29-Nov-2022,128.95,129.5,130.1,127.05,127.55,128.35,128.59,236988,13431, 147143, 62.09
JMFINANCIL, EQ, 29-Nov-2022,75.75,76.0,76.6,74.25,74.7,74.75,75.59,2236022,14552, 1217682, 54.46
JPPOWER, EQ, 29-Nov-2022,7.6,7.65,7.8,7.5,7.5,7.5,7.64,30810570,11105, 11140592, 36.16
JSL, EQ, 29-Nov-2022,174.85,175.1,176.7,169.15,169.9,169.85,172.07,718277,7245, 368857, 51.35
JSLHISAR, EQ, 29-Nov-2022,339.2,339.2,341.95,328.45,330.1,330.9,334.78,58168,2401, 27204, 46.77
JSWHL, EQ, 29-Nov-2022,4143.4,4145.0,4300.0,4145.0,4254.95,4244.3,4245.18,1292,372, 672, 52.01
JSWSTEEL, EQ, 29-Nov-2022,715.65,714.5,735.9,713.85,731.1,732.55,727.51,3306817,48251, 774267, 23.41
JTEKTINDIA, EQ, 29-Nov-2022,147.5,148.4,149.4,143.95,146.4,147.6,147.12,523314,7681, 216863, 41.44
JUBLFOOD, EQ, 29-Nov-2022,553.05,554.0,556.0,544.7,544.9,546.05,550.79,2376188,48441, 1237526, 52.08
JUBLINGREA, EQ, 29-Nov-2022,533.0,534.0,534.6,524.75,527.45,527.1,527.68,207967,5775, 118715, 57.08
JUBLPHARMA, EQ, 29-Nov-2022,381.7,379.5,382.5,375.9,378.0,381.3,379.64,79212,3819, 40716, 51.40
JUSTDIAL, EQ, 29-Nov-2022,588.85,588.85,595.95,586.25,587.0,588.55,590.4,120798,4976, 38200, 31.62
JYOTHYLAB, EQ, 29-Nov-2022,196.25,196.4,200.45,194.5,198.35,198.05,197.87,323552,6650, 129266, 39.95
KAJARIACER, EQ, 29-Nov-2022,1176.55,1166.0,1179.0,1147.35,1151.0,1156.65,1163.71,147261,14294, 52002, 35.31
KALPATPOWR, EQ, 29-Nov-2022,523.1,528.35,530.0,515.8,519.75,517.3,519.66,136942,6238, 65748, 48.01
KALYANKJIL, EQ, 29-Nov-2022,99.85,99.9,101.2,98.25,98.8,98.95,99.89,1075669,9288, 374598, 34.82
KANSAINER, EQ, 29-Nov-2022,444.4,446.35,450.0,442.85,448.0,447.8,447.26,90935,6279, 47818, 52.58
KARURVYSYA, EQ, 29-Nov-2022,102.25,103.2,103.2,95.55,99.15,99.6,99.42,7095757,32944, 2868887, 40.43
KEC, EQ, 29-Nov-2022,415.75,415.75,418.7,412.15,412.9,413.1,415.39,124896,5005, 66736, 53.43
KEI, EQ, 29-Nov-2022,1593.3,1593.3,1611.9,1581.2,1585.1,1588.9,1597.88,71684,8841, 36837, 51.39
KIOCL, EQ, 29-Nov-2022,200.55,201.95,236.7,201.95,217.0,216.95,224.97,1549560,30424, 301295, 19.44
KIRIINDUS, EQ, 29-Nov-2022,499.15,498.0,508.0,494.55,495.5,497.25,500.58,83256,3195, 27168, 32.63
KIRLOSENG, EQ, 29-Nov-2022,327.45,329.0,329.0,318.4,321.6,320.95,322.17,237800,9889, 106024, 44.59
KIRLOSIND, EQ, 29-Nov-2022,1966.9,1979.0,1979.0,1932.0,1935.0,1939.85,1949.14,3514,572, 2741, 78.00
KNRCON, EQ, 29-Nov-2022,261.6,264.65,264.65,257.4,260.0,260.65,260.19,197372,5981, 94186, 47.72
KOLTEPATIL, EQ, 29-Nov-2022,309.75,311.45,311.8,300.0,301.6,303.2,306.71,142159,4901, 62511, 43.97
KOTAKBANK, EQ, 29-Nov-2022,1928.15,1931.6,1939.0,1923.25,1926.75,1925.55,1930.38,1363505,61094, 897629, 65.83
KPITTECH, EQ, 29-Nov-2022,714.9,714.9,721.4,705.55,712.35,718.1,713.8,1232529,33531, 473993, 38.46
KPRMILL, EQ, 29-Nov-2022,568.75,571.0,579.9,562.0,572.0,573.75,571.56,267090,12013, 147505, 55.23
KRBL, EQ, 29-Nov-2022,393.45,393.65,401.0,390.85,395.0,395.3,396.13,376168,12003, 152402, 40.51
KSB, EQ, 29-Nov-2022,1926.55,1926.55,1936.2,1881.4,1929.0,1918.95,1911.13,13727,3850, 6128, 44.64
KSCL, EQ, 29-Nov-2022,509.85,509.0,513.55,505.9,510.0,510.45,510.03,76860,3376, 48760, 63.44
KSL, EQ, 29-Nov-2022,326.0,326.65,329.45,321.0,321.0,322.2,324.0,13047,912, 7551, 57.88
KTKBANK, EQ, 29-Nov-2022,144.8,145.95,146.4,141.05,143.8,143.95,143.2,3484879,16995, 1155994, 33.17
L&TFH, EQ, 29-Nov-2022,88.75,88.75,89.45,87.0,87.0,87.15,87.95,7057278,24425, 2517189, 35.67
LALPATHLAB, EQ, 29-Nov-2022,2424.05,2412.0,2460.0,2399.15,2415.95,2413.8,2428.43,153109,10333, 65580, 42.83
LAOPALA, EQ, 29-Nov-2022,394.9,395.0,402.0,375.05,382.9,381.45,384.37,588396,26598, 317076, 53.89
LAURUSLABS, EQ, 29-Nov-2022,450.35,443.9,443.9,407.5,408.5,408.6,417.54,12659853,173791, 4360988, 34.45
LAXMIMACH, EQ, 29-Nov-2022,13106.85,13021.0,13201.05,13021.0,13152.0,13167.6,13150.59,2608,1128, 1804, 69.17
LEMONTREE, EQ, 29-Nov-2022,94.85,95.45,95.45,92.8,93.15,93.25,94.02,1806292,16826, 920241, 50.95
LICHSGFIN, EQ, 29-Nov-2022,390.5,391.0,391.8,385.05,385.25,386.0,389.0,957860,22175, 368081, 38.43
LINDEINDIA, EQ, 29-Nov-2022,3044.6,3040.0,3081.0,3021.0,3068.0,3071.9,3055.55,21127,5141, 10754, 50.90
LT, EQ, 29-Nov-2022,2064.45,2070.0,2072.0,2038.6,2052.5,2050.55,2051.2,1413764,54385, 811351, 57.39
LTI, EQ, 29-Nov-2022,4941.3,4934.75,4961.8,4902.0,4906.0,4912.15,4931.72,156295,17132, 59925, 38.34
LTTS, EQ, 29-Nov-2022,3862.05,3857.95,3891.45,3833.0,3844.0,3846.35,3860.98,168911,14512, 33891, 20.06
LUMAXIND, EQ, 29-Nov-2022,1932.35,1950.05,2020.0,1932.5,1955.0,1955.5,1971.36,43505,8057, 13200, 30.34
LUPIN, EQ, 29-Nov-2022,733.65,744.0,759.35,740.0,750.8,751.45,750.37,3703760,73779, 427377, 11.54
LUXIND, EQ, 29-Nov-2022,1691.95,1695.7,1700.8,1678.5,1680.35,1682.65,1684.28,36566,5712, 22946, 62.75
LXCHEM, EQ, 29-Nov-2022,301.1,300.9,302.4,297.0,298.4,297.95,299.3,327425,10730, 189170, 57.78
M&M, EQ, 29-Nov-2022,1250.7,1256.0,1265.0,1248.55,1256.2,1257.1,1255.73,2435651,58148, 1508226, 61.92
M&MFIN, EQ, 29-Nov-2022,214.6,215.0,215.6,213.5,214.15,214.25,214.18,1657280,13796, 912310, 55.05
MAHABANK, EQ, 29-Nov-2022,27.3,27.5,27.75,26.7,26.85,26.85,27.1,19900823,20035, 5652044, 28.40
MAHINDCIE, EQ, 29-Nov-2022,293.1,297.0,297.9,282.0,286.8,287.0,289.84,329277,9151, 128028, 38.88
MAHLIFE, EQ, 29-Nov-2022,375.85,375.85,389.6,375.85,384.6,383.8,384.51,160699,7473, 73942, 46.01
MAHLOG, EQ, 29-Nov-2022,498.95,499.0,504.0,488.9,494.5,492.65,495.89,37311,2530, 18688, 50.09
MAHSCOOTER, EQ, 29-Nov-2022,5166.35,5166.35,5195.9,4951.0,4985.0,4974.75,5037.04,10964,3045, 7372, 67.24
MAHSEAMLES, EQ, 29-Nov-2022,385.9,386.0,390.0,373.35,382.0,377.1,379.9,268992,6152, 160936, 59.83
MAITHANALL, EQ, 29-Nov-2022,930.25,924.9,949.45,924.7,940.0,942.55,940.35,27698,2731, 17777, 64.18
MANAPPURAM, EQ, 29-Nov-2022,114.1,113.8,114.7,113.0,113.3,113.55,113.67,2815996,14364, 863656, 30.67
MARICO, EQ, 29-Nov-2022,486.45,486.45,508.3,486.45,501.5,502.4,499.88,4005638,58684, 1748490, 43.65
MARKSANS, EQ, 29-Nov-2022,59.85,59.8,60.7,58.5,58.6,59.2,59.66,2272708,9287, 809109, 35.60
MARUTI, EQ, 29-Nov-2022,8985.4,8985.0,9024.75,8888.0,8915.0,8910.2,8949.33,606692,100476, 329068, 54.24
MASFIN, EQ, 29-Nov-2022,843.6,851.1,862.45,841.2,850.0,850.25,851.47,15603,2440, 7728, 49.53
MASTEK, EQ, 29-Nov-2022,1662.2,1679.85,1681.25,1652.0,1667.0,1675.3,1667.3,34433,4201, 20306, 58.97
MATRIMONY, EQ, 29-Nov-2022,618.55,624.4,625.5,618.05,625.35,624.25,622.01,7085,748, 5007, 70.67
MAXHEALTH, EQ, 29-Nov-2022,439.6,442.25,450.5,441.1,443.0,442.9,446.58,1992295,34549, 1497738, 75.18
MAYURUNIQ, EQ, 29-Nov-2022,442.3,444.5,456.0,442.35,446.75,446.0,446.36,172541,8039, 105171, 60.95
MAZDOCK, EQ, 29-Nov-2022,881.75,886.0,895.0,866.85,875.0,877.8,882.63,3837592,77400, 304979, 7.95
MCDOWELL-N, EQ, 29-Nov-2022,900.35,900.0,919.85,894.05,906.7,907.45,909.74,2303417,61353, 712782, 30.94
METROPOLIS, EQ, 29-Nov-2022,1463.6,1460.0,1483.2,1459.0,1476.35,1476.1,1474.96,153580,9872, 57022, 37.13
MFSL, EQ, 29-Nov-2022,684.4,675.65,699.35,675.65,692.5,694.65,691.29,1045758,29982, 382039, 36.53
MGL, EQ, 29-Nov-2022,910.45,914.8,916.1,892.05,895.0,897.45,900.16,485497,11910, 107698, 22.18
MHRIL, EQ, 29-Nov-2022,276.75,278.0,280.8,273.6,273.95,274.3,276.19,182595,4080, 103882, 56.89
MIDHANI, EQ, 29-Nov-2022,251.15,251.8,253.6,245.6,246.35,247.05,249.3,1038984,14672, 361906, 34.83
MINDACORP, EQ, 29-Nov-2022,204.6,204.65,205.65,199.6,202.85,202.3,203.89,147838,3270, 90440, 61.18
MMFL, EQ, 29-Nov-2022,890.25,882.05,910.0,882.0,902.0,903.45,900.41,39645,3041, 22858, 57.66
MMTC, EQ, 29-Nov-2022,41.8,41.75,42.75,40.85,41.15,41.4,41.88,12313012,28515, 3034249, 24.64
MOIL, EQ, 29-Nov-2022,160.9,162.25,167.8,161.65,164.5,164.2,165.26,726176,11769, 251536, 34.64
MOREPENLAB, EQ, 29-Nov-2022,31.7,32.15,32.5,31.0,31.2,31.25,31.55,3469657,7885, 1255334, 36.18
MOTILALOFS, EQ, 29-Nov-2022,660.35,662.9,672.35,660.7,663.95,663.6,665.23,287940,7350, 196003, 68.07
MPHASIS, EQ, 29-Nov-2022,2011.65,2006.5,2020.0,1994.4,2005.0,2003.65,2008.88,261501,20550, 136296, 52.12
MRF, EQ, 29-Nov-2022,91533.8,92000.0,92800.0,91900.05,92200.0,92565.15,92410.92,11792,6470, 3651, 30.96
MRPL, EQ, 29-Nov-2022,58.95,59.25,59.4,57.6,57.8,57.75,58.22,2650716,12750, 1284406, 48.46
MSTCLTD, EQ, 29-Nov-2022,338.8,344.0,348.8,325.2,331.5,330.8,337.22,4868068,66394, 890586, 18.29
MTARTECH, EQ, 29-Nov-2022,1615.0,1610.0,1634.5,1593.1,1602.0,1606.35,1620.7,92434,9445, 36832, 39.85
MTNL, EQ, 29-Nov-2022,24.95,25.0,25.2,24.0,24.1,24.15,24.6,3141387,4898, 1339887, 42.65
MUTHOOTFIN, EQ, 29-Nov-2022,1090.05,1094.0,1099.05,1085.05,1090.4,1087.05,1090.77,441905,18170, 204330, 46.24
NAM-INDIA, EQ, 29-Nov-2022,269.65,269.7,271.5,261.5,262.8,262.6,266.43,705662,15105, 437622, 62.02
NATCOPHARM, EQ, 29-Nov-2022,567.0,569.2,576.85,560.0,562.5,562.9,565.34,320791,11134, 177833, 55.44
NATIONALUM, EQ, 29-Nov-2022,74.5,74.9,77.1,74.7,75.2,75.4,76.02,12911601,29078, 3260355, 25.25
NAUKRI, EQ, 29-Nov-2022,3940.1,3940.0,4009.6,3939.4,3953.0,3961.15,3984.09,253576,22167, 92254, 36.38
